"true_lambda","true_eta0","r0_seed","replicate","seed","profile_type","candidate_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lower_bound","elbo_below_best","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.01,972,4,3,100074,"corrected_2x_eta0",0.01,1174.49288212376,2348.98576424752,2,0.189235939274282,0.882383119834228,0,"interior",2433.36953917022,0,2,1,1,TRUE,0.599377571389484,0.286723421244921,TRUE,43,0.371999999999844,"9, 377"
0.01,972,4,3,100074,"profiled_eta0",1e-05,2,2,1,-6.18620862390049,-6.18620862390049,-6.90775527898214,"lower",1623.43253956704,-810.513073942164,0,0,0,FALSE,0.049946847032622,0.022291657615043,TRUE,217,1.10000000000014,"9, 377"
0.01,972,4,3,100074,"profiled_eta0",1e-04,2.97907019037399,2.97907019037399,1,-5.78774456928347,-5.78774456928347,-4.60517018598809,"interior",2037.46435668622,-396.481256822992,0,0,0,FALSE,0.0531477447229992,0.0156035268525346,TRUE,180,0.857999999999947,"9, 377"
0.01,972,4,3,100074,"profiled_eta0",0.001,31.3033410145177,31.3033410145177,1,-3.43563097093294,-3.43563097093294,-2.30258509299405,"interior",2329.32654578059,-104.619067728618,1,1,0.5,FALSE,0.106791227876125,0.00875079899799391,TRUE,83,0.369999999999891,"9, 377"
0.01,972,4,3,100074,"profiled_eta0",0.002,58.9038622036232,58.9038622036232,1,-2.80344914373495,-2.80344914373495,-1.6094379124341,"interior",2379.24723081167,-54.6983826975352,1,1,0.5,FALSE,0.124964143154143,0.0113145139538047,TRUE,85,0.378000000000156,"9, 377"
0.01,972,4,3,100074,"profiled_eta0",0.004,199.46528553499,199.46528553499,1,-1.58371559061496,-1.58371559061496,-0.916290731874155,"interior",2417.57607758972,-16.369535919484,2,1,1,TRUE,0.515926649542173,0.268212439217594,TRUE,73,0.323999999999842,"9, 377"
0.01,972,4,3,100074,"profiled_eta0",0.006,344.200912441855,344.200912441855,1,-1.03813026978048,-1.03813026978048,-0.510825623765991,"interior",2428.96740147943,-4.97821202978139,2,1,1,TRUE,0.547257987052502,0.280402980057925,TRUE,62,0.2800000000002,"9, 377"
0.01,972,4,3,100074,"profiled_eta0",0.008,616.481700909389,616.481700909389,1,-0.45532716451978,-0.45532716451978,-0.223143551314211,"interior",2433.00665770392,-0.938955805287151,2,1,1,TRUE,0.574336229772331,0.285500712273133,TRUE,97,0.455000000000155,"9, 377"
0.01,972,4,3,100074,"profiled_eta0",0.01,1174.49288212376,1174.49288212376,1,0.189235939274282,0.189235939274282,0,"interior",2433.94561350921,0,2,1,1,TRUE,0.590701371724862,0.28708714756534,TRUE,65,0.304999999999836,"9, 377"
0.01,972,4,4,100075,"corrected_2x_eta0",1e-05,2,4,2,-6.18620862390049,-5.49306144334055,-6.90775527898214,"lower",1601.79425761481,-807.503759011592,1,1,0.5,FALSE,0.306196597461528,0.00797814224524129,FALSE,500,1.53500000000008,"15, 263"
0.01,972,4,4,100075,"corrected_2x_eta0",1e-04,2,4,2,-6.18620862390049,-5.49306144334055,-4.60517018598809,"lower",2018.84864943897,-390.449367187426,0,0,0,FALSE,0.0111776501720033,0.00937071409632217,TRUE,14,0.889000000000124,"15, 263"
0.01,972,4,4,100075,"corrected_2x_eta0",0.001,47.7485106407648,95.4970212815297,2,-3.01340792878946,-2.32026074822952,-2.30258509299405,"interior",2312.08986456656,-97.2081520598372,1,1,0.5,FALSE,0.50423499231304,0.00847856188845653,TRUE,78,0.447999999999865,"15, 263"
0.01,972,4,4,100075,"corrected_2x_eta0",0.002,87.5579721269784,175.115944253957,2,-2.40705469188463,-1.71390751132469,-1.6094379124341,"interior",2362.03709759291,-47.2609190334902,1,1,0.5,FALSE,0.505292476514218,0.0105850801304825,TRUE,59,0.399000000000115,"15, 263"
0.01,972,4,4,100075,"corrected_2x_eta0",0.004,170.09440440755,340.1888088151,2,-1.74300220149888,-1.04985502093894,-0.916290731874155,"interior",2394.06850890617,-15.2295077202243,1,1,0.5,FALSE,0.52025229435407,0.0405045902934631,TRUE,10,0.232999999999947,"15, 263"
0.01,972,4,4,100075,"corrected_2x_eta0",0.006,271.854685104981,543.709370209961,2,-1.27408812686222,-0.580940946302277,-0.510825623765991,"interior",2404.68257778745,-4.61543883894865,1,1,0.5,FALSE,0.539067360029998,0.0781347201706354,TRUE,8,0.0589999999999691,"15, 263"
0.01,972,4,4,100075,"corrected_2x_eta0",0.008,414.814315615003,829.628631230007,2,-0.851524816610423,-0.158377636050478,-0.223143551314211,"interior",2408.43441555049,-0.863601075908718,1,1,0.5,FALSE,0.55535386843356,0.110707736883035,TRUE,7,0.09699999999998,"15, 263"
0.01,972,4,4,100075,"corrected_2x_eta0",0.01,623.443943955469,1246.88788791094,2,-0.444096948826401,0.249050231733545,0,"interior",2409.2980166264,0,1,1,0.5,FALSE,0.569308788811669,0.138617577626538,TRUE,40,0.109000000000151,"15, 263"
0.01,972,4,4,100075,"profiled_eta0",1e-05,2,2,1,-6.18620862390049,-6.18620862390049,-6.90775527898214,"lower",1604.73032044269,-806.068461825036,0,0,0,FALSE,0.0135296401926445,0.00822156018550302,TRUE,177,0.891000000000076,"15, 263"
0.01,972,4,4,100075,"profiled_eta0",1e-04,2,2,1,-6.18620862390049,-6.18620862390049,-4.60517018598809,"lower",2020.5985636385,-390.200218629228,0,0,0,FALSE,0.0136628370370764,0.00820845134319892,TRUE,168,0.873000000000047,"15, 263"
0.01,972,4,4,100075,"profiled_eta0",0.001,47.7485106407648,47.7485106407648,1,-3.01340792878946,-3.01340792878946,-2.30258509299405,"interior",2316.66485944254,-94.1339228251832,1,1,0.5,FALSE,0.503774459763077,0.00814813321901664,TRUE,77,0.3599999999999,"15, 263"
0.01,972,4,4,100075,"profiled_eta0",0.002,87.5579721269784,87.5579721269784,1,-2.40705469188463,-2.40705469188463,-1.6094379124341,"interior",2367.35798953292,-43.4407927348097,1,1,0.5,FALSE,0.504198324369883,0.00841199415277982,TRUE,76,0.333000000000084,"15, 263"
0.01,972,4,4,100075,"profiled_eta0",0.004,170.09440440755,170.09440440755,1,-1.74300220149888,-1.74300220149888,-0.916290731874155,"interior",2398.69603479126,-12.102747476466,1,1,0.5,FALSE,0.505139962020289,0.0102800796421633,TRUE,53,0.221000000000004,"15, 263"
0.01,972,4,4,100075,"profiled_eta0",0.006,271.854685104981,271.854685104981,1,-1.27408812686222,-1.27408812686222,-0.510825623765991,"interior",2408.06321830817,-2.73556395955984,1,1,0.5,FALSE,0.509933479836388,0.0198669664568064,TRUE,14,0.0489999999999782,"15, 263"
0.01,972,4,4,100075,"profiled_eta0",0.008,414.814315615003,414.814315615003,1,-0.851524816610423,-0.851524816610423,-0.223143551314211,"interior",2410.79878226773,0,1,1,0.5,FALSE,0.526313043273435,0.0526260870378704,TRUE,25,0.0879999999999654,"15, 263"
0.01,972,4,4,100075,"profiled_eta0",0.01,623.443943955469,623.443943955469,1,-0.444096948826401,-0.444096948826401,0,"interior",2410.69819620312,-0.100586064610525,1,1,0.5,FALSE,0.542957412590059,0.0859148252381562,TRUE,18,0.0630000000001019,"15, 263"
0.01,972,4,5,100076,"corrected_2x_eta0",1e-05,2,4,2,-6.18620862390049,-5.49306144334055,-6.90775527898214,"lower",1541.5999154483,-866.916135414726,0,0,0,FALSE,0.0153167968773427,0.0137525227378825,TRUE,9,1.17200000000003,"118, 328"
0.01,972,4,5,100076,"corrected_2x_eta0",1e-04,2,4,2,-6.18620862390049,-5.49306144334055,-4.60517018598809,"lower",1965.43333929346,-443.082711569563,0,0,0,FALSE,0.0153445857483498,0.0137885807303353,TRUE,7,1.09699999999998,"118, 328"
0.01,972,4,5,100076,"corrected_2x_eta0",0.001,36.594474890765,73.18894978153,2,-3.27945853471733,-2.58631135415739,-2.30258509299405,"interior",2279.62966221752,-128.886388645501,1,1,0.5,FALSE,0.504594444245427,0.0091891104575802,TRUE,81,0.669999999999845,"118, 328"
0.01,972,4,5,100076,"corrected_2x_eta0",0.002,68.8131862427426,137.626372485485,2,-2.64796041738069,-1.95481323682074,-1.6094379124341,"interior",2337.81857676999,-70.6974740930305,1,1,0.5,FALSE,0.506473177984684,0.012946356688469,TRUE,96,0.473000000000184,"118, 328"
0.01,972,4,5,100076,"corrected_2x_eta0",0.004,135.594966498751,271.189932997503,2,-1.96968354985881,-1.27653636929887,-0.916290731874155,"interior",2383.54614360424,-24.9699072587773,2,1,1,TRUE,0.99993072899919,0.999861458002169,TRUE,76,0.444999999999936,"118, 328"
0.01,972,4,5,100076,"corrected_2x_eta0",0.006,313.892612401925,627.78522480385,2,-1.13030487576707,-0.437157695207123,-0.510825623765991,"interior",2396.63434658558,-11.8817042774444,2,1,1,TRUE,0.99999755531794,0.999995110635889,TRUE,72,0.441000000000031,"118, 328"
0.01,972,4,5,100076,"corrected_2x_eta0",0.008,488.072617180504,976.145234361009,2,-0.688891603980006,0.00425557657993902,-0.223143551314211,"interior",2404.73065496497,-3.78539589805041,2,1,1,TRUE,0.999999221309241,0.999998442618482,TRUE,62,0.399000000000115,"118, 328"
0.01,972,4,5,100076,"corrected_2x_eta0",0.01,759.181531202235,1518.36306240447,2,-0.247114884117316,0.446032296442629,0,"interior",2408.51605086302,0,2,1,1,TRUE,0.999999678528613,0.999999357057226,TRUE,40,0.353999999999814,"118, 328"
0.01,972,4,5,100076,"profiled_eta0",1e-05,2,2,1,-6.18620862390049,-6.18620862390049,-6.90775527898214,"lower",1545.71417698703,-864.262399252053,0,0,0,FALSE,0.0196798034782023,0.0185238279220844,TRUE,216,1.16100000000006,"118, 328"
0.01,972,4,5,100076,"profiled_eta0",1e-04,2,2,1,-6.18620862390049,-6.18620862390049,-4.60517018598809,"lower",1967.35761759822,-442.618958640863,0,0,0,FALSE,0.0199608256673672,0.0188194551281353,TRUE,208,1.08799999999997,"118, 328"
0.01,972,4,5,100076,"profiled_eta0",0.001,36.594474890765,36.594474890765,1,-3.27945853471733,-3.27945853471733,-2.30258509299405,"interior",2283.49982869112,-126.476747547963,1,1,0.5,FALSE,0.50416754670127,0.00839827464755072,TRUE,78,0.576000000000022,"118, 328"
0.01,972,4,5,100076,"profiled_eta0",0.002,68.8131862427426,68.8131862427426,1,-2.64796041738069,-2.64796041738069,-1.6094379124341,"interior",2342.6439825003,-67.3325937387876,1,1,0.5,FALSE,0.504541534369793,0.00908345214265116,TRUE,81,0.361000000000104,"118, 328"
0.01,972,4,5,100076,"profiled_eta0",0.004,135.594966498751,135.594966498751,1,-1.96968354985881,-1.96968354985881,-0.916290731874155,"interior",2381.35617701122,-28.6203992278633,1,1,0.5,FALSE,0.506369905251319,0.0127398113243821,TRUE,81,0.360999999999876,"118, 328"
0.01,972,4,5,100076,"profiled_eta0",0.006,313.892612401925,313.892612401925,1,-1.13030487576707,-1.13030487576707,-0.510825623765991,"interior",2400.5325810105,-9.4439952285793,2,1,1,TRUE,0.999965148912419,0.999930297825944,TRUE,83,0.361000000000104,"118, 328"
0.01,972,4,5,100076,"profiled_eta0",0.008,488.072617180504,488.072617180504,1,-0.688891603980006,-0.688891603980006,-0.223143551314211,"interior",2407.27175350661,-2.70482273247308,2,1,1,TRUE,0.999994407344801,0.999988814689641,TRUE,75,0.330000000000155,"118, 328"
0.01,972,4,5,100076,"profiled_eta0",0.01,759.181531202235,759.181531202235,1,-0.247114884117316,-0.247114884117316,0,"interior",2409.97657623908,0,2,1,1,TRUE,0.9999986033629,0.999997206725802,TRUE,67,0.305999999999813,"118, 328"
0.01,2115,4,1,100077,"corrected_2x_eta0",1e-05,2,4,2,-6.96366291092043,-6.27051573036049,-6.90775527898214,"lower",1678.07845833588,-793.911518823672,0,0,0,FALSE,0.0157423747981387,0.0156171281008084,TRUE,25,1.13900000000012,"15, 227"
0.01,2115,4,1,100077,"corrected_2x_eta0",1e-04,2,4,2,-6.96366291092043,-6.27051573036049,-4.60517018598809,"lower",2088.32112808937,-383.668849070176,0,0,0,FALSE,0.0157539727202067,0.0156228831826765,TRUE,23,1.09399999999982,"15, 227"
0.01,2115,4,1,100077,"corrected_2x_eta0",0.001,48.5012437852293,97.0024875704586,2,-3.7752206488095,-3.08207346824955,-2.30258509299405,"interior",2368.5121268757,-103.47785028385,1,1,0.5,FALSE,0.504311521708629,0.00862309992821186,TRUE,85,0.464000000000169,"15, 227"
0.01,2115,4,1,100077,"corrected_2x_eta0",0.002,94.0797609284094,188.159521856819,2,-3.1126671484854,-2.41951996792546,-1.6094379124341,"interior",2418.89380778691,-53.096169372634,1,1,0.5,FALSE,0.504955180574902,0.0099103616086853,TRUE,84,0.467000000000098,"15, 227"
0.01,2115,4,1,100077,"corrected_2x_eta0",0.004,210.715515407119,421.431030814238,2,-2.3063011359484,-1.61315395538846,-0.916290731874155,"interior",2453.36128289985,-18.6286942596939,1,1,0.5,FALSE,0.635775591601899,0.271551183206747,TRUE,85,0.452999999999975,"15, 227"
0.01,2115,4,1,100077,"corrected_2x_eta0",0.006,419.258737619109,838.517475238219,2,-1.61832184992301,-0.925174669363066,-0.510825623765991,"interior",2465.82866662815,-6.16131053140089,1,1,0.5,FALSE,0.75619729139917,0.512394582798532,TRUE,68,0.1099999999999,"15, 227"
0.01,2115,4,1,100077,"corrected_2x_eta0",0.008,1084.50119894864,2169.00239789728,2,-0.667934655682808,0.0252125248771371,-0.223143551314211,"interior",2470.60623636061,-1.38374079894265,1,1,0.5,FALSE,0.826306488452033,0.652612976904091,TRUE,59,0.442000000000007,"15, 227"
0.01,2115,4,1,100077,"corrected_2x_eta0",0.01,7267.19530578756,14534.3906115751,2,1.23431561448552,1.92746279504547,0,"interior",2471.98997715955,0,1,1,0.5,FALSE,0.860532020645572,0.721064041291152,TRUE,50,0.791000000000167,"15, 227"
0.01,2115,4,1,100077,"profiled_eta0",1e-05,2,2,1,-6.96366291092043,-6.96366291092043,-6.90775527898214,"lower",1681.61743040262,-790.388531484199,0,0,0,FALSE,0.0162272686993948,0.0155739218127996,TRUE,209,1.1110000000001,"15, 227"
0.01,2115,4,1,100077,"profiled_eta0",1e-04,2,2,1,-6.96366291092043,-6.96366291092043,-4.60517018598809,"lower",2089.73800842695,-382.267953459867,0,0,0,FALSE,0.0164579817031693,0.0158387808741534,TRUE,203,1.06799999999998,"15, 227"
0.01,2115,4,1,100077,"profiled_eta0",0.001,48.5012437852293,48.5012437852293,1,-3.7752206488095,-3.7752206488095,-2.30258509299405,"interior",2372.47673570873,-99.5292261780924,1,1,0.5,FALSE,0.504113284080544,0.00823675173062044,TRUE,82,0.370000000000118,"15, 227"
0.01,2115,4,1,100077,"profiled_eta0",0.002,94.0797609284094,94.0797609284094,1,-3.1126671484854,-3.1126671484854,-1.6094379124341,"interior",2423.12852817602,-48.8774337108016,1,1,0.5,FALSE,0.504303569205084,0.00860720981361995,TRUE,83,0.373000000000047,"15, 227"
0.01,2115,4,1,100077,"profiled_eta0",0.004,210.715515407119,210.715515407119,1,-2.3063011359484,-2.3063011359484,-0.916290731874155,"interior",2456.19121964757,-15.8147422392503,1,1,0.5,FALSE,0.50523279451243,0.0104655892436534,TRUE,78,0.356999999999971,"15, 227"
0.01,2115,4,1,100077,"profiled_eta0",0.006,419.258737619109,419.258737619109,1,-1.61832184992301,-1.61832184992301,-0.510825623765991,"interior",2466.79340501186,-5.21255687495932,1,1,0.5,FALSE,0.526892764607665,0.0537855292192072,TRUE,9,0.0329999999999018,"15, 227"
0.01,2115,4,1,100077,"profiled_eta0",0.008,1084.50119894864,1084.50119894864,1,-0.667934655682808,-0.667934655682808,-0.223143551314211,"interior",2471.05980182778,-0.946160059034355,1,1,0.5,FALSE,0.783179414829916,0.566358829659926,TRUE,77,0.355000000000018,"15, 227"
0.01,2115,4,1,100077,"profiled_eta0",0.01,7267.19530578756,7267.19530578756,1,1.23431561448552,1.23431561448552,0,"interior",2472.00596188682,0,1,1,0.5,FALSE,0.854786288149646,0.709572576299302,TRUE,56,0.706000000000131,"15, 227"
0.01,2115,4,2,100078,"corrected_2x_eta0",1e-05,2,4,2,-6.96366291092043,-6.27051573036049,-6.90775527898214,"lower",1689.00586879743,-783.787634690771,0,0,0,FALSE,0.0160010089622503,0.0156750574772783,TRUE,26,1.03199999999993,"423, 488"
0.01,2115,4,2,100078,"corrected_2x_eta0",1e-04,2,4,2,-6.96366291092043,-6.27051573036049,-4.60517018598809,"lower",2099.01540662257,-373.77809686563,0,0,0,FALSE,0.0160070656016603,0.0156967757375486,TRUE,24,0.969000000000051,"423, 488"
0.01,2115,4,2,100078,"corrected_2x_eta0",0.001,57.0226620464663,114.045324092933,2,-3.61336132289715,-2.92021414233721,-2.30258509299405,"interior",2376.75711448363,-96.0363890045728,1,1,0.5,FALSE,0.349576835332791,0.00891121350424384,TRUE,80,0.44399999999996,"423, 488"
0.01,2115,4,2,100078,"corrected_2x_eta0",0.002,110.233517803247,220.467035606493,2,-2.95420908671267,-2.26106190615272,-1.6094379124341,"interior",2425.142149452,-47.6513540362002,1,1,0.5,FALSE,0.383003478688547,0.0138132728992415,TRUE,58,0.417000000000144,"423, 488"
0.01,2115,4,2,100078,"corrected_2x_eta0",0.004,247.802800924758,495.605601849516,2,-2.14417681918232,-1.45102963862237,-0.916290731874155,"interior",2457.52723001685,-15.2662734713476,1,1,0.5,FALSE,0.539542189960796,0.275204086423539,TRUE,80,0.251999999999953,"423, 488"
0.01,2115,4,2,100078,"corrected_2x_eta0",0.006,503.729640259333,1007.45928051867,2,-1.43477039539489,-0.741623214834948,-0.510825623765991,"interior",2468.56027537763,-4.23322811057278,1,1,0.5,FALSE,0.633060830601326,0.43318251591819,TRUE,65,0.154000000000224,"423, 488"
0.01,2115,4,2,100078,"corrected_2x_eta0",0.008,1272.94642552581,2545.89285105162,2,-0.507720579020038,0.185426601539907,-0.223143551314211,"interior",2472.32983807888,-0.463665409316491,1,1,0.5,FALSE,0.682185708910797,0.511162229282543,TRUE,57,0.423000000000002,"423, 488"
0.01,2115,4,2,100078,"corrected_2x_eta0",0.01,8657.66307708568,17315.3261541714,2,1.40939002112883,2.10253720168878,0,"interior",2472.7935034882,0,1,1,0.5,FALSE,0.70708460975829,0.548594527762706,TRUE,49,0.764999999999873,"423, 488"
0.01,2115,4,2,100078,"profiled_eta0",1e-05,2,2,1,-6.96366291092043,-6.96366291092043,-6.90775527898214,"lower",1692.38728701729,-780.420689290306,0,0,0,FALSE,0.0394174703482966,0.0230054703253847,TRUE,198,1.00299999999993,"423, 488"
0.01,2115,4,2,100078,"profiled_eta0",1e-04,2,2,1,-6.96366291092043,-6.96366291092043,-4.60517018598809,"lower",2100.27512424437,-372.532852063224,0,0,0,FALSE,0.0406960026082354,0.0227559652269105,TRUE,185,0.941000000000031,"423, 488"
0.01,2115,4,2,100078,"profiled_eta0",0.001,57.0226620464663,57.0226620464663,1,-3.61336132289715,-3.61336132289715,-2.30258509299405,"interior",2381.20248963818,-91.605486669414,1,1,0.5,FALSE,0.316861753628192,0.00828848656937364,TRUE,80,0.355999999999995,"423, 488"
0.01,2115,4,2,100078,"profiled_eta0",0.002,110.233517803247,110.233517803247,1,-2.95420908671267,-2.95420908671267,-1.6094379124341,"interior",2429.74348501961,-43.0644912879843,1,1,0.5,FALSE,0.347885642191157,0.00886980680866645,TRUE,77,0.351000000000113,"423, 488"
0.01,2115,4,2,100078,"profiled_eta0",0.004,247.802800924758,247.802800924758,1,-2.14417681918232,-2.14417681918232,-0.916290731874155,"interior",2460.34028439998,-12.4676919076146,1,1,0.5,FALSE,0.389903305283716,0.0179476739024669,TRUE,35,0.163000000000011,"423, 488"
0.01,2115,4,2,100078,"profiled_eta0",0.006,503.729640259333,503.729640259333,1,-1.43477039539489,-1.43477039539489,-0.510825623765991,"interior",2469.57082914415,-3.23714716344557,1,1,0.5,FALSE,0.451132543748813,0.0940675875252776,TRUE,23,0.0820000000001073,"423, 488"
0.01,2115,4,2,100078,"profiled_eta0",0.008,1272.94642552581,1272.94642552581,1,-0.507720579020038,-0.507720579020038,-0.223143551314211,"interior",2472.76393219321,-0.0440441143828139,1,1,0.5,FALSE,0.650626195310136,0.461590453310105,TRUE,74,0.336000000000013,"423, 488"
0.01,2115,4,2,100078,"profiled_eta0",0.01,8657.66307708568,8657.66307708568,1,1.40939002112883,1.40939002112883,0,"interior",2472.8079763076,0,1,1,0.5,FALSE,0.702952004016345,0.542508548976821,TRUE,56,0.676999999999907,"423, 488"
0.01,2115,4,3,100079,"corrected_2x_eta0",1e-05,2,4,2,-6.96366291092043,-6.27051573036049,-6.90775527898214,"lower",1706.25026601349,-756.920673619574,0,0,0,FALSE,0.0163059876628877,0.0155260393398549,TRUE,26,0.861999999999853,"25, 400"
0.01,2115,4,3,100079,"corrected_2x_eta0",1e-04,2,4,2,-6.96366291092043,-6.27051573036049,-4.60517018598809,"lower",2112.27151606736,-350.899423565706,0,0,0,FALSE,0.0163276020599233,0.0155485282969955,TRUE,23,0.831000000000131,"25, 400"
0.01,2115,4,3,100079,"corrected_2x_eta0",0.001,39.3724741461811,78.7449482923621,2,-3.98374314506061,-3.29059596450067,-2.30258509299405,"interior",2375.63181936429,-87.5391202687747,2,1,1,TRUE,0.764519238686841,0.529038478333163,TRUE,94,0.469000000000051,"25, 400"
0.01,2115,4,3,100079,"corrected_2x_eta0",0.002,120.143039091385,240.286078182769,2,-2.86812706612906,-2.17497988556911,-1.6094379124341,"interior",2416.36041479438,-46.8105248386887,2,1,1,TRUE,0.776507265333675,0.553014530667386,TRUE,77,0.546000000000049,"25, 400"
0.01,2115,4,3,100079,"corrected_2x_eta0",0.004,263.178388845623,526.356777691245,2,-2.08397800464952,-1.39083082408957,-0.916290731874155,"interior",2447.1747088352,-15.9962307978672,2,1,1,TRUE,0.784143369325565,0.56828673865113,TRUE,78,0.423999999999978,"25, 400"
0.01,2115,4,3,100079,"corrected_2x_eta0",0.006,503.361696687399,1006.7233933748,2,-1.43550110089261,-0.742353920332665,-0.510825623765991,"interior",2458.23884272366,-4.93209690940603,2,1,1,TRUE,0.788644204080588,0.577288408161176,TRUE,78,0.425999999999931,"25, 400"
0.01,2115,4,3,100079,"corrected_2x_eta0",0.008,1036.37569953245,2072.75139906489,2,-0.713325090064176,-0.0201779095042305,-0.223143551314211,"interior",2462.41598824188,-0.754951391184022,2,1,1,TRUE,0.791743166520035,0.58348633304007,TRUE,78,0.481999999999971,"25, 400"
0.01,2115,4,3,100079,"corrected_2x_eta0",0.01,3393.58431462844,6787.16862925687,2,0.472831870274461,1.16597905083441,0,"interior",2463.17093963306,0,2,1,1,TRUE,0.794049273921356,0.588098547842713,TRUE,78,0.891999999999825,"25, 400"
0.01,2115,4,3,100079,"profiled_eta0",1e-05,2,2,1,-6.96366291092043,-6.96366291092043,-6.90775527898214,"lower",1709.68118490891,-753.570198514224,0,0,0,FALSE,0.0156749388340495,0.014921108223667,TRUE,158,0.83199999999988,"25, 400"
0.01,2115,4,3,100079,"profiled_eta0",1e-04,2,2,1,-6.96366291092043,-6.96366291092043,-4.60517018598809,"lower",2113.60104585737,-349.650337565767,0,0,0,FALSE,0.01584994852761,0.0150830838929912,TRUE,152,0.805000000000064,"25, 400"
0.01,2115,4,3,100079,"profiled_eta0",0.001,39.3724741461811,39.3724741461811,1,-3.98374314506061,-3.98374314506061,-2.30258509299405,"interior",2375.05485121372,-88.1965322094152,1,1,0.5,FALSE,0.504610398964199,0.00922245242961828,TRUE,81,0.365000000000009,"25, 400"
0.01,2115,4,3,100079,"profiled_eta0",0.002,120.143039091385,120.143039091385,1,-2.86812706612906,-2.86812706612906,-1.6094379124341,"interior",2421.27704131507,-41.9743421080716,2,1,1,TRUE,0.768889866618325,0.537779733253721,TRUE,100,0.461000000000013,"25, 400"
0.01,2115,4,3,100079,"profiled_eta0",0.004,263.178388845623,263.178388845623,1,-2.08397800464952,-2.08397800464952,-0.916290731874155,"interior",2450.52839327624,-12.7229901468936,2,1,1,TRUE,0.777454476362533,0.554908952725085,TRUE,77,0.336999999999989,"25, 400"
0.01,2115,4,3,100079,"profiled_eta0",0.006,503.361696687399,503.361696687399,1,-1.43550110089261,-1.43550110089261,-0.510825623765991,"interior",2459.97724291748,-3.27414050565949,2,1,1,TRUE,0.783722494751664,0.567444989503329,TRUE,76,0.337999999999965,"25, 400"
0.01,2115,4,3,100079,"profiled_eta0",0.008,1036.37569953245,1036.37569953245,1,-0.713325090064176,-0.713325090064176,-0.223143551314211,"interior",2463.04408018695,-0.20730323619091,2,1,1,TRUE,0.78875797328786,0.577515946575721,TRUE,76,0.363000000000056,"25, 400"
0.01,2115,4,3,100079,"profiled_eta0",0.01,3393.58431462844,3393.58431462844,1,0.472831870274461,0.472831870274461,0,"interior",2463.25138342314,0,2,1,1,TRUE,0.79297977264454,0.585959545289081,TRUE,76,0.763999999999896,"25, 400"
0.01,2115,4,4,100080,"corrected_2x_eta0",1e-05,2,4,2,-6.96366291092043,-6.27051573036049,-6.90775527898214,"lower",1645.53802585324,-818.377144481749,0,0,0,FALSE,0.0160792771995057,0.0148910121017497,TRUE,8,0.763999999999896,"21, 49"
0.01,2115,4,4,100080,"corrected_2x_eta0",1e-04,2,4,2,-6.96366291092043,-6.27051573036049,-4.60517018598809,"lower",2063.09868930182,-400.816481033171,0,0,0,FALSE,0.0161020344296928,0.0149141062127505,TRUE,7,0.639000000000124,"21, 49"
0.01,2115,4,4,100080,"corrected_2x_eta0",0.001,49.9956929962846,99.9913859925692,2,-3.74487322983681,-3.05172604927686,-2.30258509299405,"interior",2357.976775557,-105.938394777992,1,1,0.5,FALSE,0.504772578034193,0.00954516026297691,TRUE,80,0.450999999999794,"21, 49"
0.01,2115,4,4,100080,"corrected_2x_eta0",0.002,96.5974692990131,193.194938598026,2,-3.08625754833786,-2.39311036777791,-1.6094379124341,"interior",2410.77121435315,-53.1439559818423,2,1,1,TRUE,0.977369450905506,0.954738902209741,TRUE,99,0.460000000000036,"21, 49"
0.01,2115,4,4,100080,"corrected_2x_eta0",0.004,211.828774215498,423.657548430997,2,-2.30103181194335,-1.60788463138341,-0.916290731874155,"interior",2446.73379101979,-17.181379315205,2,1,1,TRUE,0.99832452431485,0.996649048632055,TRUE,34,0.0850000000000364,"21, 49"
0.01,2115,4,4,100080,"corrected_2x_eta0",0.006,545.324025452296,1090.64805090459,2,-1.35542993137297,-0.662282750813024,-0.510825623765991,"interior",2457.69793648596,-6.21723384903271,2,1,1,TRUE,0.999820297368033,0.999640594736106,TRUE,15,0.114000000000033,"21, 49"
0.01,2115,4,4,100080,"corrected_2x_eta0",0.008,1175.95943690924,2351.91887381848,2,-0.586970456040797,0.106176724519148,-0.223143551314211,"interior",2462.74497859258,-1.17019174241614,2,1,1,TRUE,0.999935305514106,0.999870611028218,TRUE,12,0.0519999999999072,"21, 49"
0.01,2115,4,4,100080,"corrected_2x_eta0",0.01,4572.61671342449,9145.23342684898,2,0.77103081353805,1.464177994098,0,"interior",2463.91517033499,0,2,1,1,TRUE,0.999969528657096,0.999939057314195,TRUE,11,0.0839999999998327,"21, 49"
0.01,2115,4,4,100080,"profiled_eta0",1e-05,2,2,1,-6.96366291092043,-6.96366291092043,-6.90775527898214,"lower",1649.49601382605,-814.471033041625,0,0,0,FALSE,0.0338838376151626,0.0301427440954783,TRUE,139,0.753999999999905,"21, 49"
0.01,2115,4,4,100080,"profiled_eta0",1e-04,2,2,1,-6.96366291092043,-6.96366291092043,-4.60517018598809,"lower",2064.90118229707,-399.065864570609,0,0,0,FALSE,0.034206284440881,0.0303092245247167,TRUE,126,0.630000000000109,"21, 49"
