"true_lambda","true_eta0","r0_seed","replicate","seed","candidate_lambda","eta0_hat","log_eta0_error","log_lambda_error","eta0_boundary","lower_bound","elbo_below_best","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.01,95,3,1,100012,0.02,100.810760486986,0.0593682092022201,0.693147180559945,"interior",2167.54025771181,-2.16240758402591,2,1,1,TRUE,0.806243198359324,0.649784013415664,TRUE,58,0.209000000000003,"311, 321"
0.01,95,3,1,100012,0.025,127.512887341285,0.294340545076532,0.916290731874155,"interior",2163.28126667652,-6.4213986193231,2,1,1,TRUE,0.854002937668445,0.731574468440089,TRUE,17,0.0580000000000496,"311, 321"
0.01,95,3,1,100012,0.03,157.923569198738,0.508234285138354,1.09861228866811,"interior",2158.41906115663,-11.283604139207,2,1,1,TRUE,0.887139777806831,0.789118180914181,TRUE,25,0.0850000000000364,"311, 321"
0.01,95,3,2,100013,1e-05,2,-3.8607297110406,-6.90775527898214,"lower",1314.4425786407,-810.695291611567,0,0,0,FALSE,0.0349037714240091,0.0251431593265241,TRUE,133,0.515999999999963,"215, 319"
0.01,95,3,2,100013,1e-04,2,-3.8607297110406,-4.60517018598809,"lower",1737.93213500661,-387.205735245656,0,0,0,FALSE,0.0346645267849215,0.0251287769596695,TRUE,116,0.44300000000004,"215, 319"
0.01,95,3,2,100013,0.001,10.5628712838986,-2.1965317483967,-2.30258509299405,"interior",2001.5657024191,-123.57216783317,1,1,0.5,FALSE,0.103056429294797,0.00798271506281045,TRUE,118,0.425999999999988,"215, 319"
0.01,95,3,2,100013,0.003,22.8772076395807,-1.42373577626151,-1.20397280432594,"interior",2076.27223864671,-48.8656316055581,1,1,0.5,FALSE,0.131976451494884,0.00821415237376288,TRUE,79,0.288000000000011,"215, 319"
0.01,95,3,2,100013,0.005,32.9441240800196,-1.05906397493015,-0.693147180559945,"interior",2100.30819504948,-24.829675202785,1,1,0.5,FALSE,0.155256438772317,0.00859061467428401,TRUE,71,0.262999999999977,"215, 319"
0.01,95,3,2,100013,0.008,46.5141716253268,-0.714119859302936,-0.223143551314211,"interior",2115.34041104495,-9.79745920731602,1,1,0.5,FALSE,0.185506822720497,0.0100182544269505,TRUE,50,0.177999999999997,"215, 319"
0.01,95,3,2,100013,0.01,55.151153152313,-0.543799236739518,0,"interior",2119.84085305737,-5.29701719490276,1,1,0.5,FALSE,0.203667204636764,0.0124379706112256,TRUE,35,0.130000000000052,"215, 319"
0.01,95,3,2,100013,0.015,103.527290753765,0.0859583651280849,0.405465108108164,"interior",2125.13787025227,0,1,1,0.5,FALSE,0.489423479249887,0.473408001434628,TRUE,109,0.389999999999986,"215, 319"
0.01,95,3,2,100013,0.02,131.99967068652,0.328922536183627,0.693147180559945,"interior",2124.95532619195,-0.182544060323835,1,1,0.5,FALSE,0.535698114883638,0.534382991192454,TRUE,62,0.214999999999975,"215, 319"
0.01,95,3,2,100013,0.025,162.183471597376,0.534851343515943,0.916290731874155,"interior",2122.54993534628,-2.5879349059901,1,1,0.5,FALSE,0.574277146710423,0.563676108951476,TRUE,22,0.0730000000000359,"215, 319"
0.01,95,3,2,100013,0.03,194.222489203235,0.715127461893976,1.09861228866811,"interior",2119.0902014612,-6.04766879106865,1,1,0.5,FALSE,0.62158427175485,0.615378912604946,TRUE,28,0.0930000000000177,"215, 319"
0.01,95,3,3,100014,1e-05,2,-3.8607297110406,-6.90775527898214,"lower",1279.4828952426,-809.597446586187,0,0,0,FALSE,0.0274621700071491,0.0239738310154003,TRUE,132,0.510999999999967,"330, 497"
0.01,95,3,3,100014,1e-04,2,-3.8607297110406,-4.60517018598809,"lower",1696.8793446068,-392.20099722198,0,0,0,FALSE,0.0272948033011248,0.0238949843905717,TRUE,115,0.437999999999988,"330, 497"
0.01,95,3,3,100014,0.001,6.48896427653387,-2.68377396121108,-2.30258509299405,"interior",1959.56722141169,-129.513120417092,0,0,0,FALSE,0.121014510222648,0.0148177377477106,TRUE,274,1.036,"330, 497"
0.01,95,3,3,100014,0.003,20.8297219211437,-1.51749598633786,-1.20397280432594,"interior",2040.29644251513,-48.7838993136565,1,1,0.5,FALSE,0.294260646357142,0.00802523464479243,TRUE,89,0.322999999999979,"330, 497"
0.01,95,3,3,100014,0.005,30.3276291833873,-1.14181774033453,-0.693147180559945,"interior",2066.09757439557,-22.9827674332146,1,1,0.5,FALSE,0.319808464751177,0.00820607408270291,TRUE,70,0.254000000000019,"330, 497"
0.01,95,3,3,100014,0.008,42.5342034140407,-0.803568353124229,-0.223143551314211,"interior",2081.73164557267,-7.34869625610918,1,1,0.5,FALSE,0.340982196032094,0.00881585127800433,TRUE,49,0.174000000000035,"330, 497"
0.01,95,3,3,100014,0.01,50.0172090916565,-0.641509763556245,0,"interior",2086.16944941952,-2.91089240925976,1,1,0.5,FALSE,0.351544238638563,0.00962387257718833,TRUE,39,0.142999999999972,"330, 497"
0.01,95,3,3,100014,0.015,70.7463137402719,-0.29477645904558,0.405465108108164,"interior",2089.08034182878,0,1,1,0.5,FALSE,0.379532621751331,0.0246102497402356,TRUE,67,0.242999999999995,"330, 497"
0.01,95,3,3,100014,0.02,92.2121593657446,-0.0297848894108288,0.693147180559945,"interior",2087.05311252232,-2.02722930646314,1,1,0.5,FALSE,0.407468901161547,0.0512314721397522,TRUE,41,0.146999999999991,"330, 497"
0.01,95,3,3,100014,0.025,112.998424718487,0.173496986470271,0.916290731874155,"interior",2083.07100452256,-6.00933730622546,1,1,0.5,FALSE,0.433199046503397,0.0803488693008348,TRUE,36,0.131000000000029,"330, 497"
0.01,95,3,3,100014,0.03,133.092908245315,0.337170550978426,1.09861228866811,"interior",2078.22202706845,-10.8583147603276,1,1,0.5,FALSE,0.455595312166355,0.107302749415882,TRUE,35,0.127999999999986,"330, 497"
0.01,95,3,4,100015,1e-05,2,-3.8607297110406,-6.90775527898214,"lower",1273.27782177009,-812.834905618749,0,0,0,FALSE,0.0327216510380919,0.029239117315892,TRUE,147,0.563999999999965,"265, 292"
0.01,95,3,4,100015,1e-04,2,-3.8607297110406,-4.60517018598809,"lower",1707.39355672409,-378.719170664749,0,0,0,FALSE,0.0330321112971116,0.0294130538376209,TRUE,125,0.488,"265, 292"
0.01,95,3,4,100015,0.001,7.68248614180508,-2.51493368044493,-2.30258509299405,"interior",1988.41332414105,-97.699403247786,1,1,0.5,FALSE,0.171715096569488,0.0104189419544766,TRUE,265,0.997000000000014,"265, 292"
0.01,95,3,4,100015,0.003,17.9805494659945,-1.66458630318004,-1.20397280432594,"interior",2059.61422110204,-26.4985062867968,1,1,0.5,FALSE,0.218519920999529,0.00827181079573458,TRUE,81,0.300999999999988,"265, 292"
0.01,95,3,4,100015,0.005,25.1837003901392,-1.32767991627005,-0.693147180559945,"interior",2077.60662119602,-8.50610619282133,1,1,0.5,FALSE,0.233922787543388,0.00876689169077749,TRUE,69,0.265000000000043,"265, 292"
0.01,95,3,4,100015,0.008,34.1566616167325,-1.02291925530326,-0.223143551314211,"interior",2085.35053940693,-0.76218798190439,1,1,0.5,FALSE,0.249343379872102,0.0106609386408916,TRUE,47,0.170999999999992,"265, 292"
0.01,95,3,4,100015,0.01,39.6333174294581,-0.874206777847232,0,"interior",2086.06736409914,-0.0453632896937961,1,1,0.5,FALSE,0.257902699843812,0.0137215248127823,TRUE,36,0.136000000000024,"265, 292"
0.01,95,3,4,100015,0.015,81.6924022591528,-0.150915889662947,0.405465108108164,"interior",2086.11272738884,0,1,1,0.5,FALSE,0.520112591162398,0.498987074357838,TRUE,94,0.337000000000046,"265, 292"
0.01,95,3,4,100015,0.02,99.4254686750923,0.0455314133376961,0.693147180559945,"interior",2081.14706631673,-4.96566107210674,1,1,0.5,FALSE,0.556881475401546,0.550035221770609,TRUE,66,0.242999999999995,"265, 292"
0.01,95,3,4,100015,0.025,116.836509267133,0.206898709292731,0.916290731874155,"interior",2075.21104707185,-10.9016803169902,1,1,0.5,FALSE,0.589516460335531,0.581069788610535,TRUE,26,0.0860000000000127,"265, 292"
0.01,95,3,4,100015,0.03,165.860628479253,0.557270956630661,1.09861228866811,"interior",2070.72475286423,-15.3879745246086,3,0.666666666666667,1,TRUE,0.670350514744975,0.605807163312142,TRUE,83,0.296000000000049,"265, 292"
0.01,95,3,5,100016,1e-05,2,-3.8607297110406,-6.90775527898214,"lower",1280.35697452303,-861.838522259845,0,0,0,FALSE,0.0211817887618907,0.0200515530458933,TRUE,170,0.736999999999966,"71, 260"
0.01,95,3,5,100016,1e-04,2,-3.8607297110406,-4.60517018598809,"lower",1719.94322599,-422.252270792874,0,0,0,FALSE,0.0213970736295137,0.0201819333030478,TRUE,155,0.608000000000004,"71, 260"
0.01,95,3,5,100016,0.001,2,-3.8607297110406,-2.30258509299405,"lower",2017.27708144042,-124.91841534245,0,0,0,FALSE,0.0215921577421155,0.0202958858947508,TRUE,152,0.608000000000004,"71, 260"
0.01,95,3,5,100016,0.003,18.4274464739292,-1.6400356822078,-1.20397280432594,"interior",2100.92048950693,-41.2750072759454,1,1,0.5,FALSE,0.342574143912208,0.00819917098661782,TRUE,76,0.284999999999968,"71, 260"
0.01,95,3,5,100016,0.005,27.0771962476297,-1.255184984824,-0.693147180559945,"interior",2125.15779279297,-17.0377039899035,1,1,0.5,FALSE,0.377801116796346,0.00866510727770875,TRUE,64,0.243999999999971,"71, 260"
0.01,95,3,5,100016,0.008,38.7583399078191,-0.896530935530834,-0.223143551314211,"interior",2138.36460695513,-3.83088982774052,1,1,0.5,FALSE,0.409060957571313,0.0110602745444323,TRUE,33,0.125999999999976,"71, 260"
0.01,95,3,5,100016,0.01,47.0897811292237,-0.701820875280626,0,"interior",2141.50830382855,-0.687192954319471,1,1,0.5,FALSE,0.427284133175765,0.0178539674727521,TRUE,60,0.216999999999985,"71, 260"
0.01,95,3,5,100016,0.015,71.7363307250152,-0.280879567653972,0.405465108108164,"interior",2142.19549678287,0,1,1,0.5,FALSE,0.470852069081863,0.0583261064949442,TRUE,37,0.140000000000043,"71, 260"
0.01,95,3,5,100016,0.02,98.4436593441984,0.0356075065775867,0.693147180559945,"interior",2138.79206250275,-3.40343428012511,1,1,0.5,FALSE,0.53518096563949,0.164356964414518,TRUE,57,0.20799999999997,"71, 260"
0.01,95,3,5,100016,0.025,123.005498881656,0.258352169127508,0.916290731874155,"interior",2133.91835521638,-8.27714156648881,1,1,0.5,FALSE,0.572647191580741,0.222651813197199,TRUE,26,0.0889999999999986,"71, 260"
0.01,95,3,5,100016,0.03,149.905376997348,0.456127383427371,1.09861228866811,"interior",2128.48517118845,-13.7103255944198,1,1,0.5,FALSE,0.608793516494521,0.283108592319659,TRUE,24,0.0799999999999841,"71, 260"
0.01,206,3,1,100017,1e-05,2,-4.63472898822964,-6.90775527898214,"lower",1394.70159257079,-880.281265364259,0,0,0,FALSE,0.0262183520790374,0.0258332103241762,TRUE,184,0.727000000000032,"72, 351"
0.01,206,3,1,100017,1e-04,2,-4.63472898822964,-4.60517018598809,"lower",1836.64054183185,-438.342316103196,0,0,0,FALSE,0.0266840473185805,0.0261812501322148,TRUE,168,0.653999999999996,"72, 351"
0.01,206,3,1,100017,0.001,22.4918429165615,-2.21472346235336,-2.30258509299405,"interior",2138.91278283886,-136.070075096189,1,1,0.5,FALSE,0.49133649136181,0.00808590681455656,TRUE,84,0.30699999999996,"72, 351"
0.01,206,3,1,100017,0.003,53.8829328141516,-1.34106238639488,-1.20397280432594,"interior",2225.23022245523,-49.7526354798224,1,1,0.5,FALSE,0.504004682081696,0.00872534204800801,TRUE,74,0.268999999999949,"72, 351"
0.01,206,3,1,100017,0.005,81.7841636194427,-0.923792542707863,-0.693147180559945,"interior",2250.54128640763,-24.4415715274199,1,1,0.5,FALSE,0.505075755177003,0.010222650446757,TRUE,64,0.238,"72, 351"
0.01,206,3,1,100017,0.008,124.327500795201,-0.504956949408571,-0.223143551314211,"interior",2264.795195686,-10.1876622490499,1,1,0.5,FALSE,0.513408096703964,0.0268218510978648,TRUE,23,0.0769999999999982,"72, 351"
0.01,206,3,1,100017,0.01,199.201339460047,-0.033560099464669,0,"interior",2271.32812084304,-3.6547370920066,2,1,1,TRUE,0.812684415366319,0.625369300716232,TRUE,101,0.367000000000019,"72, 351"
0.01,206,3,1,100017,0.015,312.208069534611,0.4157936862819,0.405465108108164,"interior",2274.98285793505,0,2,1,1,TRUE,0.830171390171976,0.660342804659725,TRUE,84,0.41900000000004,"72, 351"
0.01,206,3,1,100017,0.02,457.834393739464,0.798631364215029,0.693147180559945,"interior",2273.64870379557,-1.33415413947887,2,1,1,TRUE,0.842342385178628,0.684684772823575,TRUE,76,0.274000000000001,"72, 351"
0.01,206,3,1,100017,0.025,659.899723868433,1.16421172115514,0.916290731874155,"interior",2270.35970623138,-4.62315170367538,2,1,1,TRUE,0.852124853692228,0.704249707761643,TRUE,66,0.242000000000019,"72, 351"
0.01,206,3,1,100017,0.03,967.84728429886,1.54719814188685,1.09861228866811,"interior",2266.20576803674,-8.77708989830717,2,1,1,TRUE,0.860723919196091,0.721447838468071,TRUE,46,0.163999999999987,"72, 351"
0.01,206,3,2,100018,1e-05,2,-4.63472898822964,-6.90775527898214,"lower",1473.35355852374,-770.100132421742,0,0,0,FALSE,0.0527015633029985,0.0396047611539846,TRUE,169,0.657000000000039,"45, 145"
0.01,206,3,2,100018,1e-04,2,-4.63472898822964,-4.60517018598809,"lower",1899.07015910907,-344.383531836404,0,0,0,FALSE,0.0521693232225178,0.0395407588132427,TRUE,152,0.602999999999952,"45, 145"
0.01,206,3,2,100018,0.001,19.0768693018663,-2.37939959894389,-2.30258509299405,"interior",2156.24988653394,-87.2038044115393,1,1,0.5,FALSE,0.29787002616038,0.00803658585027212,TRUE,84,0.312999999999988,"45, 145"
0.01,206,3,2,100018,0.003,43.5507635526946,-1.55394893286188,-1.20397280432594,"interior",2219.36891273118,-24.0847782142973,1,1,0.5,FALSE,0.440976395695088,0.00835702371514291,TRUE,76,0.286000000000001,"45, 145"
0.01,206,3,2,100018,0.005,63.4845994452676,-1.17707882072669,-0.693147180559945,"interior",2235.78652326158,-7.6671676838987,1,1,0.5,FALSE,0.475363227615766,0.00893508868774462,TRUE,70,0.26400000000001,"45, 145"
0.01,206,3,2,100018,0.008,91.0742100005007,-0.816201500096717,-0.223143551314211,"interior",2242.88080530982,-0.57288563566135,1,1,0.5,FALSE,0.493403781418706,0.0120604702083608,TRUE,35,0.133999999999958,"45, 145"
0.01,206,3,2,100018,0.01,109.309217386852,-0.633695446084513,0,"interior",2243.45369094548,0,1,1,0.5,FALSE,0.500107207314243,0.0166814320528668,TRUE,20,0.0690000000000168,"45, 145"
0.01,206,3,2,100018,0.015,162.459375878242,-0.237448192869081,0.405465108108164,"interior",2239.92808434802,-3.52560659745905,1,1,0.5,FALSE,0.537533222596935,0.0813150097677354,TRUE,35,0.129999999999995,"45, 145"
0.01,206,3,2,100018,0.02,253.803482853831,0.208684109224882,0.693147180559945,"interior",2234.73062157577,-8.72306936970745,1,1,0.5,FALSE,0.9031886339334,0.810616408394156,TRUE,72,0.263999999999953,"45, 145"
0.01,206,3,2,100018,0.025,333.079990114222,0.480506502898145,0.916290731874155,"interior",2228.57479182765,-14.878899117833,2,1,1,TRUE,0.926772630111264,0.855852625767639,TRUE,27,0.0889999999999986,"45, 145"
0.01,206,3,2,100018,0.03,427.378749950427,0.729794453510861,1.09861228866811,"interior",2222.29173432345,-21.1619566220293,2,1,1,TRUE,0.941434603149502,0.884221052736365,TRUE,16,0.0529999999999973,"45, 145"
0.01,206,3,3,100019,1e-05,2,-4.63472898822964,-6.90775527898214,"lower",1499.01291546118,-818.37157120455,0,0,0,FALSE,0.0860170273960527,0.00820484056335236,TRUE,452,1.77100000000002,"96, 161"
0.01,206,3,3,100019,1e-04,4.20605977539124,-3.89134987967681,-4.60517018598809,"interior",1933.57099763151,-383.813489034216,1,1,0.5,FALSE,0.127464050006205,0.0079662806060623,TRUE,343,1.30800000000005,"96, 161"
0.01,206,3,3,100019,0.001,34.1837647336521,-1.79612535282434,-2.30258509299405,"interior",2219.24161405585,-98.1428726098829,1,1,0.5,FALSE,0.25268667415987,0.0080153116434204,TRUE,77,0.283000000000015,"96, 161"
0.01,206,3,3,100019,0.003,80.052755060384,-0.945190313194765,-1.20397280432594,"interior",2291.13564662047,-26.2488400452626,1,1,0.5,FALSE,0.276370438788858,0.00816013257750781,TRUE,78,0.281000000000006,"96, 161"
0.01,206,3,3,100019,0.005,121.431717244388,-0.528524061977619,-0.693147180559945,"interior",2309.32427062348,-8.06021604225452,1,1,0.5,FALSE,0.28438270263551,0.00839280029715928,TRUE,73,0.265000000000043,"96, 161"
0.01,206,3,3,100019,0.008,184.797646305729,-0.108614746103969,-0.223143551314211,"interior",2316.92379212209,-0.460694543637601,1,1,0.5,FALSE,0.29263348283212,0.00941274664931169,TRUE,49,0.173000000000002,"96, 161"
0.01,206,3,3,100019,0.01,231.108442555016,0.115010879865948,0,"interior",2317.38448666573,0,1,1,0.5,FALSE,0.297558562636585,0.0114177400027859,TRUE,17,0.0559999999999832,"96, 161"
0.01,206,3,3,100019,0.015,372.529996408229,0.592441393058299,0.405465108108164,"interior",2313.0590281956,-4.32545847012716,1,1,0.5,FALSE,0.309269205512145,0.0192447514365254,TRUE,29,0.0950000000000273,"96, 161"
0.01,206,3,3,100019,0.02,572.258080625325,1.02171391073907,0.693147180559945,"interior",2305.98493948804,-11.3995471776889,1,1,0.5,FALSE,0.318775112305341,0.0263054206443989,TRUE,20,0.0649999999999977,"96, 161"
0.01,206,3,3,100019,0.025,876.868675666256,1.44848106968619,0.916290731874155,"interior",2298.21651614719,-19.1679705185375,1,1,0.5,FALSE,0.325814513771664,0.030612694905794,TRUE,16,0.0529999999999973,"96, 161"
0.01,206,3,3,100019,0.03,1410.08357191747,1.92352808368964,1.09861228866811,"interior",2290.39509048594,-26.9893961797911,1,1,0.5,FALSE,0.331341744286415,0.0334258978218271,TRUE,17,0.0569999999999595,"96, 161"
0.01,206,3,4,100020,1e-05,2,-4.63472898822964,-6.90775527898214,"lower",1436.98943132224,-828.921290403303,0,0,0,FALSE,0.0241556588169686,0.0163510818113626,TRUE,176,0.704000000000008,"62, 367"
0.01,206,3,4,100020,1e-04,2,-4.63472898822964,-4.60517018598809,"lower",1880.2516450425,-385.659076683045,0,0,0,FALSE,0.0245375613276644,0.0162897955307703,TRUE,157,0.620000000000005,"62, 367"
0.01,206,3,4,100020,0.001,21.1117081235246,-2.2780483948298,-2.30258509299405,"interior",2168.25685281997,-97.6538689055728,1,1,0.5,FALSE,0.501176126902766,0.00807237365261926,TRUE,81,0.30600000000004,"62, 367"
0.01,206,3,4,100020,0.003,46.9778453180698,-1.47820005442349,-1.20397280432594,"interior",2237.68650811116,-28.2242136143877,1,1,0.5,FALSE,0.504150793214624,0.00838586018835707,TRUE,79,0.294999999999959,"62, 367"
0.01,206,3,4,100020,0.005,68.8455120311762,-1.09601113047191,-0.693147180559945,"interior",2255.71247467154,-10.198247054002,1,1,0.5,FALSE,0.504432606463074,0.00887211968876622,TRUE,76,0.286999999999978,"62, 367"
0.01,206,3,4,100020,0.008,100.449981560374,-0.718216261098844,-0.223143551314211,"interior",2264.43789992211,-1.47282180343291,1,1,0.5,FALSE,0.505583250397685,0.0111670018322413,TRUE,57,0.20799999999997,"62, 367"
0.01,206,3,4,100020,0.01,122.733984089212,-0.517856886479296,0,"interior",2265.91072172555,0,1,1,0.5,FALSE,0.509221207608145,0.0184425526643885,TRUE,19,0.0649999999999977,"62, 367"
0.01,206,3,4,100020,0.015,201.715705814457,-0.0210168596598317,0.405465108108164,"interior",2264.45145660639,-1.45926511915422,1,1,0.5,FALSE,0.643454828614854,0.286909664651353,TRUE,91,0.328000000000031,"62, 367"
0.01,206,3,4,100020,0.02,297.198936657612,0.36652556617956,0.693147180559945,"interior",2260.08077863886,-5.82994308669049,1,1,0.5,FALSE,0.747705323076899,0.495410647079585,TRUE,31,0.101999999999975,"62, 367"
0.01,206,3,4,100020,0.025,430.006783734711,0.73592481590082,0.916290731874155,"interior",2254.76407910854,-11.1466426170018,1,1,0.5,FALSE,0.84469912880665,0.689398257804106,TRUE,20,0.0649999999999977,"62, 367"
0.01,206,3,4,100020,0.03,705.193956793973,1.23059671220503,1.09861228866811,"interior",2249.31200016542,-16.598721560124,2,1,1,TRUE,0.924971516626227,0.849943033388329,TRUE,35,0.128999999999962,"62, 367"
0.01,206,3,5,100021,1e-05,2,-4.63472898822964,-6.90775527898214,"lower",1498.10245021992,-843.322725902384,0,0,0,FALSE,0.0259032206200519,0.0241835259443576,TRUE,130,0.516999999999996,"111, 336"
0.01,206,3,5,100021,1e-04,2,-4.63472898822964,-4.60517018598809,"lower",1931.43318329691,-409.991992825389,0,0,0,FALSE,0.0260233531168532,0.0242686824897959,TRUE,115,0.461999999999989,"111, 336"
0.01,206,3,5,100021,0.001,19.5959179498266,-2.35255489210986,-2.30258509299405,"interior",2217.7774296132,-123.647746509107,1,1,0.5,FALSE,0.0987262435093393,0.00840904282003907,TRUE,82,0.310999999999979,"111, 336"
0.01,206,3,5,100021,0.003,47.9051096725818,-1.45865399631285,-1.20397280432594,"interior",2295.31961895716,-46.1055571651395,1,1,0.5,FALSE,0.120302049234392,0.0105998632795574,TRUE,69,0.274999999999977,"111, 336"
0.01,206,3,5,100021,0.005,117.536100107588,-0.561130647434163,-0.693147180559945,"interior",2320.40905638158,-21.0161197407197,2,1,1,TRUE,0.628785244571193,0.259913529190689,TRUE,110,0.428999999999974,"111, 336"
0.01,206,3,5,100021,0.008,195.089412477096,-0.0544181897929708,-0.223143551314211,"interior",2335.18231953555,-6.24285658675763,2,1,1,TRUE,0.645398156556211,0.291099343106583,TRUE,74,0.277999999999963,"111, 336"
0.01,206,3,5,100021,0.01,259.008231820831,0.228983675496898,0,"interior",2339.22853561277,-2.19664050953043,2,1,1,TRUE,0.653453183175028,0.307011792229918,TRUE,58,0.203000000000031,"111, 336"
