"true_lambda","true_eta0","r0_seed","replicate","seed","fit_type","selected_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lambda_boundary","lower_bound","elbo_gain_over_matching_oracle","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.01,972,4,5,100076,"joint_lambda_calibrated_eta0",0.01,759.181531202235,1166.86201345784,1.537,-0.247114884117316,0.182717580439142,0,"interior","upper",2409.33914738803,0,2,1,1,TRUE,0.999999471637675,0.999998943275349,TRUE,55,0.366999999999962,"118, 328"
0.01,972,4,5,100076,"joint_lambda_profiled_eta0",0.01,759.181531202235,759.181531202235,1,-0.247114884117316,-0.247114884117316,0,"interior","upper",2409.97657623908,0,2,1,1,TRUE,0.9999986033629,0.999997206725802,TRUE,67,0.304999999999836,"118, 328"
0.01,972,4,5,100076,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28284.3771984124,NA,2,1,1,TRUE,0.999999862421014,0.999999724842028,TRUE,3,0.0119999999999436,"118, 328"
0.01,972,4,5,100076,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28280.3181662574,NA,3,0.666666666666667,1,TRUE,0.99999993580572,0.999999871611441,TRUE,15,0.0499999999999545,"118, 328"
0.01,2115,4,1,100077,"joint_lambda_calibrated_eta0",0.01,7267.19530578756,11169.6791849955,1.537,1.23431561448552,1.66414807904198,0,"interior","upper",2471.99813766499,0,1,1,0.5,FALSE,0.85879714029207,0.717594280584147,TRUE,51,0.802000000000135,"15, 227"
0.01,2115,4,1,100077,"joint_lambda_profiled_eta0",0.01,7267.19530578756,7267.19530578756,1,1.23431561448552,1.23431561448552,0,"interior","upper",2472.00596188682,0,1,1,0.5,FALSE,0.854786288149646,0.709572576299302,TRUE,56,0.716000000000122,"15, 227"
0.01,2115,4,1,100077,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28310.8259962663,NA,1,1,0.5,FALSE,0.877935910027641,0.755871820055284,TRUE,4,0.015999999999849,"15, 227"
0.01,2115,4,1,100077,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28311.5202504049,NA,1,1,0.5,FALSE,0.865739791129179,0.731479582258362,TRUE,4,0.0160000000000764,"15, 227"
0.01,2115,4,2,100078,"joint_lambda_calibrated_eta0",0.01,8657.66307708568,13306.8281494807,1.537,1.40939002112883,1.83922248568529,0,"interior","upper",2472.80056927994,0,1,1,0.5,FALSE,0.705825363409199,0.546735578639116,TRUE,49,0.744000000000142,"423, 488"
0.01,2115,4,2,100078,"joint_lambda_profiled_eta0",0.01,8657.66307708568,8657.66307708568,1,1.40939002112883,1.40939002112883,0,"interior","upper",2472.8079763076,0,1,1,0.5,FALSE,0.702952004016345,0.542508548976821,TRUE,56,0.660000000000082,"423, 488"
0.01,2115,4,2,100078,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28300.1702721566,NA,2,1,1,TRUE,0.82269838592503,0.777439624087185,TRUE,4,0.0169999999998254,"423, 488"
0.01,2115,4,2,100078,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28301.155369421,NA,1,1,0.5,FALSE,0.716848403237758,0.564003055063633,TRUE,4,0.0140000000001237,"423, 488"
0.01,2115,4,3,100079,"joint_lambda_calibrated_eta0",0.01,3393.58431462844,5215.9390915839,1.537,0.472831870274461,0.902664334830919,0,"interior","upper",2463.21318197906,0,2,1,1,TRUE,0.793721707402812,0.587443414805624,TRUE,78,0.833000000000084,"25, 400"
0.01,2115,4,3,100079,"joint_lambda_profiled_eta0",0.01,3393.58431462844,3393.58431462844,1,0.472831870274461,0.472831870274461,0,"interior","upper",2463.25138342314,0,2,1,1,TRUE,0.79297977264454,0.585959545289081,TRUE,76,0.707000000000107,"25, 400"
0.01,2115,4,3,100079,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28299.4022455498,NA,2,1,1,TRUE,0.80072444248322,0.601448884966439,TRUE,4,0.0169999999998254,"25, 400"
0.01,2115,4,3,100079,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28303.3634962093,NA,2,1,1,TRUE,0.794893579186575,0.589787158373151,TRUE,4,0.0160000000000764,"25, 400"
0.01,2115,4,4,100080,"joint_lambda_calibrated_eta0",0.01,4572.61671342449,7028.11188853344,1.537,0.77103081353805,1.20086327809451,0,"interior","upper",2463.94256714321,0,2,1,1,TRUE,0.999966959036762,0.999933918073526,TRUE,11,0.0779999999999745,"21, 49"
0.01,2115,4,4,100080,"joint_lambda_profiled_eta0",0.01,4572.61671342449,4572.61671342449,1,0.77103081353805,0.77103081353805,0,"interior","upper",2463.96704686768,0,2,1,1,TRUE,0.999959289447945,0.999918578895893,TRUE,9,0.0599999999999454,"21, 49"
0.01,2115,4,4,100080,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28298.3155041061,NA,2,1,1,TRUE,0.999956900114929,0.999913800229858,TRUE,7,0.0199999999999818,"21, 49"
0.01,2115,4,4,100080,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28297.1219319851,NA,2,1,1,TRUE,0.999978861919416,0.999957723838833,TRUE,7,0.0199999999999818,"21, 49"
0.01,2115,4,5,100081,"joint_lambda_calibrated_eta0",0.008,886.405150531084,1362.40471636628,1.537,-0.869635964887043,-0.439803500330584,-0.223143551314211,"interior","interior",2444.52186996702,0.0837369950427274,2,1,1,TRUE,0.900304392215961,0.800608784487048,TRUE,66,0.387000000000171,"68, 173"
0.01,2115,4,5,100081,"joint_lambda_profiled_eta0",0.008,886.405150531084,886.405150531084,1,-0.869635964887043,-0.869635964887043,-0.223143551314211,"interior","interior",2445.05763433672,0.424367412945685,2,1,1,TRUE,0.887687228572568,0.775374457391289,TRUE,68,0.314000000000078,"68, 173"
0.01,2115,4,5,100081,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28279.5369436617,NA,2,1,1,TRUE,0.893136437707228,0.786272875421266,TRUE,5,0.015999999999849,"68, 173"
0.01,2115,4,5,100081,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28277.4432355667,NA,2,1,1,TRUE,0.926795596299989,0.853591192601116,TRUE,4,0.0140000000001237,"68, 173"
0.01,4599,4,1,100082,"joint_lambda_calibrated_eta0",0.01,1638.61168670262,2518.54616246192,1.537,-1.03198953773106,-0.602157073174604,0,"interior","upper",2451.67810257332,0,2,1,1,TRUE,0.834648764791071,0.670056555891035,TRUE,73,0.464000000000169,"4, 144"
0.01,4599,4,1,100082,"joint_lambda_profiled_eta0",0.01,1638.61168670262,1638.61168670262,1,-1.03198953773106,-1.03198953773106,0,"interior","upper",2451.79982443275,0,2,1,1,TRUE,0.829277700649368,0.659518945681685,TRUE,79,0.355999999999995,"4, 144"
0.01,4599,4,1,100082,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28308.2082443547,NA,2,1,1,TRUE,0.850515016345326,0.701298887527721,TRUE,7,0.0269999999998163,"4, 144"
0.01,4599,4,1,100082,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28308.735408713,NA,2,1,1,TRUE,0.845626489997591,0.69175091967152,TRUE,7,0.02800000000002,"4, 144"
0.01,4599,4,2,100083,"joint_lambda_calibrated_eta0",0.01,2461.90910164486,3783.95428922816,1.537,-0.624901782011279,-0.19506931745482,0,"interior","upper",2452.57007426689,0,2,1,1,TRUE,0.796608776247389,0.595460157704184,TRUE,70,0.732000000000198,"250, 325"
0.01,4599,4,2,100083,"joint_lambda_profiled_eta0",0.01,2461.90910164486,2461.90910164486,1,-0.624901782011279,-0.624901782011279,0,"interior","upper",2452.69249513915,0,2,1,1,TRUE,0.793163218225357,0.589245288557861,TRUE,74,0.619000000000142,"250, 325"
0.01,4599,4,2,100083,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28266.7329539552,NA,2,1,1,TRUE,0.801039118441264,0.602476127675099,TRUE,4,0.0170000000000528,"250, 325"
0.01,4599,4,2,100083,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28268.8618144406,NA,2,1,1,TRUE,0.803036334317406,0.60741892095271,TRUE,5,0.0209999999999582,"250, 325"
0.01,4599,4,3,100084,"joint_lambda_calibrated_eta0",0.01,3033.86923861379,4663.05701974939,1.537,-0.416000107237286,0.0138323573191723,0,"interior","upper",2458.61800140478,0,2,1,1,TRUE,0.968356071990889,0.939931581843523,TRUE,45,0.550000000000182,"98, 123"
0.01,4599,4,3,100084,"joint_lambda_profiled_eta0",0.01,3033.86923861379,3033.86923861379,1,-0.416000107237286,-0.416000107237286,0,"interior","upper",2458.68606033954,0,2,1,1,TRUE,0.966257246077866,0.93632113345585,TRUE,52,0.477000000000089,"98, 123"
0.01,4599,4,3,100084,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28287.0226111781,NA,2,1,1,TRUE,0.967503917535451,0.938093613177652,TRUE,4,0.0160000000000764,"98, 123"
0.01,4599,4,3,100084,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28286.0586648388,NA,2,1,1,TRUE,0.973066723536681,0.94821102027741,TRUE,4,0.0160000000000764,"98, 123"
0.01,4599,4,4,100085,"joint_lambda_calibrated_eta0",0.01,20000,20000,1.537,1.4698933849962,1.4698933849962,0,"upper","upper",2479.54398197315,0,2,1,1,TRUE,0.231447165245391,0.0592298528506376,TRUE,38,0.899000000000115,"111, 480"
0.01,4599,4,4,100085,"joint_lambda_profiled_eta0",0.01,20000,20000,1,1.4698933849962,1.4698933849962,0,"upper","upper",2479.54406851244,0,2,1,1,TRUE,0.231447995787473,0.0592298366969102,TRUE,38,0.826000000000022,"111, 480"
0.01,4599,4,4,100085,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28295.862660269,NA,2,1,1,TRUE,0.218238647714795,0.0628811830444174,TRUE,6,0.0190000000000055,"111, 480"
0.01,4599,4,4,100085,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28296.9362728527,NA,2,1,1,TRUE,0.229845722781841,0.0559168450502676,TRUE,5,0.0160000000000764,"111, 480"
0.01,4599,4,5,100086,"joint_lambda_calibrated_eta0",0.01,5767.5779683519,8864.76733735687,1.537,0.226413340986509,0.656245805542968,0,"interior","upper",2467.19184437603,0,2,1,1,TRUE,0.778834402111322,0.563411069388686,TRUE,42,0.529000000000224,"23, 145"
0.01,4599,4,5,100086,"joint_lambda_profiled_eta0",0.01,5767.5779683519,5767.5779683519,1,0.226413340986509,0.226413340986509,0,"interior","upper",2467.21258600137,0,2,1,1,TRUE,0.777854511085977,0.561829037891377,TRUE,41,0.45900000000006,"23, 145"
0.01,4599,4,5,100086,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28288.5932127941,NA,2,1,1,TRUE,0.79519322516692,0.593994823111442,TRUE,9,0.0260000000000673,"23, 145"
0.01,4599,4,5,100086,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28288.182528979,NA,2,1,1,TRUE,0.780902833231965,0.566605631784279,TRUE,5,0.0180000000000291,"23, 145"
0.01,10000,4,1,100087,"joint_lambda_calibrated_eta0",0.01,1075.0429772759,1652.34105607306,1.537,-2.23022445335225,-1.8003919887958,0,"interior","upper",2422.80640647469,0,2,1,1,TRUE,0.998532155290365,0.99706431058073,TRUE,61,0.379999999999882,"237, 405"
0.01,10000,4,1,100087,"joint_lambda_profiled_eta0",0.01,1075.0429772759,1075.0429772759,1,-2.23022445335225,-2.23022445335225,0,"interior","upper",2423.26850317952,0,2,1,1,TRUE,0.997692091036685,0.99538418207337,TRUE,67,0.309999999999945,"237, 405"
0.01,10000,4,1,100087,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28269.5610851861,NA,2,1,1,TRUE,0.999254819483317,0.998509638966633,TRUE,5,0.015999999999849,"237, 405"
0.01,10000,4,1,100087,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28269.3193863689,NA,2,1,1,TRUE,0.999541279446987,0.999082558893975,TRUE,5,0.0160000000000764,"237, 405"
0.01,10000,4,2,100088,"joint_lambda_calibrated_eta0",0.01,4128.0347049124,6344.78934145037,1.537,-0.884783657652353,-0.454951193095894,0,"interior","upper",2461.67454361497,0,2,1,1,TRUE,0.810672665858748,0.624130653995002,TRUE,55,0.703999999999951,"128, 465"
0.01,10000,4,2,100088,"joint_lambda_profiled_eta0",0.01,4128.0347049124,4128.0347049124,1,-0.884783657652353,-0.884783657652353,0,"interior","upper",2461.72475933784,0,2,1,1,TRUE,0.807822752172113,0.618761689521446,TRUE,54,0.618000000000166,"128, 465"
0.01,10000,4,2,100088,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28270.750892975,NA,2,1,1,TRUE,0.832155001263312,0.667002673301093,TRUE,4,0.0170000000000528,"128, 465"
0.01,10000,4,2,100088,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28268.8320328589,NA,2,1,1,TRUE,0.815820234481541,0.633785014725202,TRUE,4,0.0150000000001,"128, 465"
0.01,10000,4,3,100089,"joint_lambda_calibrated_eta0",0.01,8679.74434185433,13340.7670534301,1.537,-0.141593018458975,0.288239446097483,0,"interior","upper",2470.32636522652,0,2,1,1,TRUE,0.923932772413787,0.856160068522065,TRUE,27,0.312999999999874,"32, 336"
0.01,10000,4,3,100089,"joint_lambda_profiled_eta0",0.01,8679.74434185433,8679.74434185433,1,-0.141593018458975,-0.141593018458975,0,"interior","upper",2470.33425487597,0,2,1,1,TRUE,0.92272131951208,0.854040393814287,TRUE,24,0.266999999999825,"32, 336"
0.01,10000,4,3,100089,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28299.5672514297,NA,2,1,1,TRUE,0.907604826635686,0.820877257212853,TRUE,6,0.0180000000000291,"32, 336"
0.01,10000,4,3,100089,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28299.3576489708,NA,2,1,1,TRUE,0.926894834216166,0.861372096566437,TRUE,7,0.0199999999999818,"32, 336"
0.01,10000,4,4,100090,"joint_lambda_calibrated_eta0",0.01,5968.66314829503,9173.83525892946,1.537,-0.516062118924001,-0.0862296543675427,0,"interior","upper",2466.24613992314,0,2,1,1,TRUE,0.999998901160222,0.999997803635822,TRUE,70,0.947000000000116,"33, 422"
0.01,10000,4,4,100090,"joint_lambda_profiled_eta0",0.01,5968.66314829503,5968.66314829503,1,-0.516062118924001,-0.516062118924001,0,"interior","upper",2466.26761931111,0,2,1,1,TRUE,0.99999870144387,0.999997404535175,TRUE,69,0.830000000000155,"33, 422"
0.01,10000,4,4,100090,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28280.5618710958,NA,2,1,1,TRUE,0.999999235495947,0.999998471724261,TRUE,4,0.0169999999998254,"33, 422"
0.01,10000,4,4,100090,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28279.7301965532,NA,2,1,1,TRUE,0.999999363171418,0.999998727062135,TRUE,4,0.0170000000000528,"33, 422"
0.01,10000,4,5,100091,"joint_lambda_calibrated_eta0",0.008,1556.72467210205,2392.68582102085,1.537,-1.86000104808326,-1.4301685835268,-0.223143551314211,"interior","interior",2481.40874825185,0.533545073928963,2,1,1,TRUE,0.879220361982308,0.758448812813833,TRUE,78,0.475000000000136,"37, 210"
0.01,10000,4,5,100091,"joint_lambda_profiled_eta0",0.008,1556.72467210205,1556.72467210205,1,-1.86000104808326,-1.86000104808326,-0.223143551314211,"interior","interior",2481.50668509846,0.631387793454451,2,1,1,TRUE,0.87274990521375,0.74551218850496,TRUE,75,0.359000000000151,"37, 210"
0.01,10000,4,5,100091,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28322.3192163199,NA,2,1,1,TRUE,0.892662952080913,0.785329240040161,TRUE,4,0.015999999999849,"37, 210"
0.01,10000,4,5,100091,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28322.0838631823,NA,2,1,1,TRUE,0.892213639977423,0.784430311737843,TRUE,4,0.0160000000000764,"37, 210"
0.01,20,5,1,100092,"joint_lambda_calibrated_eta0",0.01,14.7394116530972,22.6544757108105,1.537,-0.305207302576043,0.124625161980416,0,"interior","upper",1968.86082928732,0,1,1,0.5,FALSE,0.0917081988701413,0.00861899636048269,TRUE,45,0.517999999999802,"4, 190"
0.01,20,5,1,100092,"joint_lambda_profiled_eta0",0.01,14.7394116530972,14.7394116530972,1,-0.305207302576043,-0.305207302576043,0,"interior","upper",1969.43285049677,0,1,1,0.5,FALSE,0.0817950455014085,0.00813880982295123,TRUE,85,0.464999999999918,"4, 190"
0.01,20,5,1,100092,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28311.5966243402,NA,2,1,1,TRUE,0.229372194088081,0.115372249004246,TRUE,7,0.0299999999999727,"4, 190"
0.01,20,5,1,100092,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28288.5009834092,NA,4,0.25,0.5,FALSE,0.125437492430313,0.111172230216152,TRUE,9,0.025000000000091,"4, 190"
0.01,20,5,2,100093,"joint_lambda_calibrated_eta0",0.01,11.8237012681448,18.1730288491385,1.537,-0.525626174540041,-0.0957937099835826,0,"interior","upper",1830.63009128475,0,1,1,0.5,FALSE,0.236146703815943,0.00818533206928718,TRUE,73,0.712000000000216,"62, 283"
0.01,20,5,2,100093,"joint_lambda_profiled_eta0",0.01,11.8237012681448,11.8237012681448,1,-0.525626174540041,-0.525626174540041,0,"interior","upper",1831.18189557145,0,1,1,0.5,FALSE,0.215222157889325,0.0080155226295594,TRUE,113,0.62700000000018,"62, 283"
0.01,20,5,2,100093,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28302.0871427104,NA,2,1,1,TRUE,0.568765421645448,0.179824890787029,TRUE,5,0.0209999999999582,"62, 283"
0.01,20,5,2,100093,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28233.8513972554,NA,5,0.2,0.5,FALSE,0.496149794490593,1.06485129425238e-06,TRUE,7,0.0209999999999582,"62, 283"
0.01,20,5,3,100094,"joint_lambda_calibrated_eta0",0.01,2,3.074,1.537,-2.30258509299405,-1.87275262843759,0,"lower","upper",1756.33211564442,0,0,0,0,FALSE,0.0314807869065179,0.0260217881014783,TRUE,144,0.879999999999654,"11, 396"
0.01,20,5,3,100094,"joint_lambda_profiled_eta0",0.01,2,2,1,-2.30258509299405,-2.30258509299405,0,"lower","upper",1756.4278720909,0,0,0,0,FALSE,0.0229053041553407,0.0213428073723264,TRUE,121,0.707999999999629,"11, 396"
0.01,20,5,3,100094,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28327.5837695183,NA,2,1,1,TRUE,0.967381266072749,0.946466701257825,TRUE,6,0.0249999999998636,"11, 396"
0.01,20,5,3,100094,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28247.291026731,NA,5,0.2,0.5,FALSE,0.498235299718111,5.21043386214615e-09,TRUE,7,0.0209999999999582,"11, 396"
0.01,20,5,4,100095,"joint_lambda_calibrated_eta0",0.01,2,3.074,1.537,-2.30258509299405,-1.87275262843759,0,"lower","upper",1640.95055065628,0,0,0,0,FALSE,0.0192488923402409,0.00860975634161332,TRUE,147,0.79300000000012,"188, 443"
0.01,20,5,4,100095,"joint_lambda_profiled_eta0",0.01,2,2,1,-2.30258509299405,-2.30258509299405,0,"lower","upper",1641.19720411324,0,0,0,0,FALSE,0.0149318315406792,0.00931301081503599,TRUE,120,0.628000000000156,"188, 443"
0.01,20,5,4,100095,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28305.026591051,NA,2,1,1,TRUE,0.402344315360671,0.0842206355656924,TRUE,5,0.0219999999999345,"188, 443"
0.01,20,5,4,100095,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28196.9810388583,NA,5,0.2,0.5,FALSE,0.496956956913571,1.2267964422108e-13,TRUE,8,0.024000000000342,"188, 443"
0.01,20,5,5,100096,"joint_lambda_calibrated_eta0",0.01,2.29114645659286,3.52149210378323,1.537,-2.16667994519752,-1.73684748064106,0,"interior","upper",1779.60581114331,0,0,0,0,FALSE,0.0365735013641316,0.0222583161331722,TRUE,131,0.824000000000069,"344, 442"
0.01,20,5,5,100096,"joint_lambda_profiled_eta0",0.01,2.29114645659286,2.29114645659286,1,-2.16667994519752,-2.16667994519752,0,"interior","upper",1779.66316860673,0,0,0,0,FALSE,0.0258620203221194,0.0207883490201221,TRUE,121,0.673999999999978,"344, 442"
0.01,20,5,5,100096,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28285.9625895436,NA,2,1,1,TRUE,0.999998011542074,0.999996023084148,TRUE,6,0.0219999999999345,"344, 442"
0.01,20,5,5,100096,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28228.752620135,NA,4,0.25,0.5,FALSE,0.500033742234066,6.74844681319842e-05,TRUE,9,0.0360000000000582,"344, 442"
0.01,43,5,1,100097,"joint_lambda_calibrated_eta0",0.01,13.0316483455582,20.029643507123,1.537,-1.19381922867761,-0.763986764121152,0,"interior","upper",1931.42001684323,0,1,1,0.5,FALSE,0.181017675881302,0.0115846860686809,TRUE,58,0.589999999999691,"34, 225"
0.01,43,5,1,100097,"joint_lambda_profiled_eta0",0.01,13.0316483455582,13.0316483455582,1,-1.19381922867761,-1.19381922867761,0,"interior","upper",1931.91220025077,0,0,0,0,FALSE,0.159435724977341,0.0183659603492644,TRUE,98,0.521999999999935,"34, 225"
0.01,43,5,1,100097,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28295.1732685328,NA,2,1,1,TRUE,0.886351122425511,0.772768312876473,TRUE,4,0.0189999999997781,"34, 225"
0.01,43,5,1,100097,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28260.7260614769,NA,4,0.5,1,TRUE,0.907226920310847,0.814455230882431,TRUE,15,0.0409999999997126,"34, 225"
0.01,43,5,2,100098,"joint_lambda_calibrated_eta0",0.01,25.8759033609474,39.7712634657761,1.537,-0.507887952217076,-0.0780554876606168,0,"interior","upper",1993.98196737103,0,1,1,0.5,FALSE,0.304877670482984,0.00881677992188179,TRUE,41,0.445999999999913,"253, 297"
0.01,43,5,2,100098,"joint_lambda_profiled_eta0",0.01,25.8759033609474,25.8759033609474,1,-0.507887952217076,-0.507887952217076,0,"interior","upper",1994.93134871499,0,1,1,0.5,FALSE,0.282058019126196,0.00810102586022032,TRUE,67,0.396999999999935,"253, 297"
0.01,43,5,2,100098,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28300.3842757345,NA,2,1,1,TRUE,0.862453174965591,0.749899696389506,TRUE,4,0.0180000000000291,"253, 297"
0.01,43,5,2,100098,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28263.338788185,NA,4,0.25,0.5,FALSE,0.43450666398851,2.91973810112589e-05,TRUE,12,0.0340000000001055,"253, 297"
0.01,43,5,3,100099,"joint_lambda_calibrated_eta0",0.01,32.1610164527064,49.4314822878098,1.537,-0.290445065765767,0.139387398790692,0,"interior","upper",2010.10187035082,0,1,1,0.5,FALSE,0.662474416331105,0.324948832671159,TRUE,165,0.478999999999814,"287, 378"
0.01,43,5,3,100099,"joint_lambda_profiled_eta0",0.01,32.1610164527064,32.1610164527064,1,-0.290445065765767,-0.290445065765767,0,"interior","upper",2010.54016642634,0,1,1,0.5,FALSE,0.504749332933116,0.00949866609971006,TRUE,54,0.293999999999869,"287, 378"
0.01,43,5,3,100099,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28282.9572609786,NA,2,1,1,TRUE,0.763877681650469,0.527755363300937,TRUE,5,0.0230000000001382,"287, 378"
0.01,43,5,3,100099,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28234.0819864567,NA,5,0.4,1,TRUE,0.971051252561502,0.942102505123005,TRUE,12,0.0340000000001055,"287, 378"
0.01,43,5,4,100100,"joint_lambda_calibrated_eta0",0.01,22.1336515823141,34.0194224820168,1.537,-0.664100969263647,-0.234268504707188,0,"interior","upper",1962.76307654234,0,1,1,0.5,FALSE,0.250816053713891,0.0089376440847484,TRUE,45,0.498000000000047,"428, 432"
0.01,43,5,4,100100,"joint_lambda_profiled_eta0",0.01,22.1336515823141,22.1336515823141,1,-0.664100969263647,-0.664100969263647,0,"interior","upper",1963.64834256091,0,0,0,0,FALSE,0.239161455219972,0.00821211319322412,TRUE,74,0.445000000000164,"428, 432"
0.01,43,5,4,100100,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28259.4158243989,NA,2,1,1,TRUE,0.822807659283287,0.646032421094335,TRUE,14,0.0540000000000873,"428, 432"
0.01,43,5,4,100100,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28241.4272328678,NA,4,0.25,0.5,FALSE,0.280690177163309,4.73895765573662e-06,TRUE,13,0.0380000000000109,"428, 432"
0.01,43,5,5,100101,"joint_lambda_calibrated_eta0",0.01,19.339683685903,29.7250938252329,1.537,-0.799040981236345,-0.369208516679886,0,"interior","upper",1936.13639993314,0,1,1,0.5,FALSE,0.340323128033374,0.0084384516924465,TRUE,52,0.51299999999992,"3, 218"
0.01,43,5,5,100101,"joint_lambda_profiled_eta0",0.01,19.339683685903,19.339683685903,1,-0.799040981236345,-0.799040981236345,0,"interior","upper",1936.94234013609,0,1,1,0.5,FALSE,0.313647807354922,0.0081154458750462,TRUE,79,0.451999999999771,"3, 218"
0.01,43,5,5,100101,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28299.8605986099,NA,2,1,1,TRUE,0.638484939005727,0.27775809617431,TRUE,6,0.025000000000091,"3, 218"
0.01,43,5,5,100101,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28258.3727248169,NA,4,0.25,0.5,FALSE,0.506254387954736,0.0144413418408618,TRUE,12,0.0349999999998545,"3, 218"
0.01,95,5,1,100102,"joint_lambda_calibrated_eta0",0.01,69.5143347083083,106.84353244667,1.537,-0.312343905501587,0.117488559054872,0,"interior","upper",2158.50824297596,0,1,1,0.5,FALSE,0.0668583905596384,0.0268433305718981,TRUE,28,0.427999999999884,"142, 214"
0.01,95,5,1,100102,"joint_lambda_profiled_eta0",0.01,69.5143347083083,69.5143347083083,1,-0.312343905501587,-0.312343905501587,0,"interior","upper",2159.72617635041,0,1,1,0.5,FALSE,0.0732667348536518,0.0156242070348815,TRUE,67,0.394999999999982,"142, 214"
0.01,95,5,1,100102,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28290.8676242046,NA,2,1,1,TRUE,0.356042535054317,0.220896585665747,TRUE,9,0.0360000000000582,"142, 214"
