"estimated_eta0","eta0_used","selected_lambda","reported_L","true_sets","false_sets","causal_power","all_causal_covered","fallback","converged","true_eta0","replication","method","causal_LD","expected_z_stronger","expected_z_weaker"
62.0255956251221,88.3244481701739,0.002,2,2,0,1,TRUE,FALSE,TRUE,100,9,"AIW-N",0.00203782522097095,11.5135880607298,8.23546669370181
3.29174383181204,3.29174383181204,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,10,"Null posterior-mean R",8.99569010528238e-05,11.5081789223689,8.22063482549497
109.167566719802,183.074009389108,0.004,2,2,0,1,TRUE,FALSE,TRUE,100,10,"collapsed-R",8.99569010528238e-05,11.5081789223689,8.22063482549497
128.385593379134,182.821084971888,0.004,2,1,1,0.5,FALSE,FALSE,TRUE,100,10,"AIW-N",8.99569010528238e-05,11.5081789223689,8.22063482549497
4.15715602203691,4.15715602203691,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,11,"Null posterior-mean R",0.000483026300744641,11.509270474043,8.22362945514749
40.2010354945363,67.4171365243373,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,11,"collapsed-R",0.000483026300744641,11.509270474043,8.22362945514749
43.7662473501469,62.3231362266091,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,11,"AIW-N",0.000483026300744641,11.509270474043,8.22362945514749
2.47647982254843,2.47647982254843,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,12,"Null posterior-mean R",-1.87425274541526e-05,11.5078770631811,8.21980654410601
39.3425951394552,65.9775320488664,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,12,"collapsed-R",-1.87425274541526e-05,11.5078770631811,8.21980654410601
62.0180873200957,88.3137563438162,0.002,2,2,0,1,TRUE,FALSE,TRUE,100,12,"AIW-N",-1.87425274541526e-05,11.5078770631811,8.21980654410601
2.69978994189337,2.69978994189337,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,13,"Null posterior-mean R",-0.00266757900956475,11.5005210365135,8.19960296954239
33.6585748845653,56.4454300814161,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,13,"collapsed-R",-0.00266757900956475,11.5005210365135,8.19960296954239
38.0061424796632,54.1207468910403,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,13,"AIW-N",-0.00266757900956475,11.5005210365135,8.19960296954239
5.57150953596845,5.57150953596845,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,14,"Null posterior-mean R",0.000624396785489997,11.5096630571317,8.22470629444343
37.6798268501349,63.1890696276762,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,14,"collapsed-R",0.000624396785489997,11.5096630571317,8.22470629444343
90.0251846127156,128.195862888507,0.002,2,2,0,1,TRUE,FALSE,TRUE,100,14,"AIW-N",0.000624396785489997,11.5096630571317,8.22470629444343
2.48232941881635,2.48232941881635,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,15,"Null posterior-mean R",-0.00111677970836345,11.5048277706816,8.21143602451912
30.3822820670769,50.9510870264879,0.002,1,1,0,0.5,FALSE,TRUE,TRUE,100,15,"collapsed-R",-0.00111677970836345,11.5048277706816,8.21143602451912
56.4264720727339,80.3512962315731,0.002,2,2,0,1,TRUE,FALSE,TRUE,100,15,"AIW-N",-0.00111677970836345,11.5048277706816,8.21143602451912
2.50065299546928,2.50065299546928,0.01,0,0,0,0,FALSE,FALSE,TRUE,100,16,"Null posterior-mean R",0.00148722122053064,11.5120590804179,8.23127622979701
