calibration_group,method,estimation_stage,J,h2,true_eta0,true_lambda,panel_seed,raw_eta0,selected_lambda,selected_L,eta0_finite,eta0_boundary,objective,converged,causal_correlation,achieved_h2,expected_z_1,expected_z_2,fit_seconds,log_true_centered,log_hat_centered,log_J_centered,log_h2_centered,finite_for_calibration,fold
2000:31,collapsed-R,actual_selection,2000,2e-04,20,0.001,31,23.9240100989674,0.008,0,TRUE,interior,11782.5700379612,TRUE,-2.61696932492433e-05,2e-04,5.81319370689548,-2.49149291747758,1.017,-3.91202300542815,-3.73287271767287,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,collapsed-R,oracle_lambda,2000,2e-04,20,0.001,31,1.19447813823227,0.001,0,TRUE,interior,11576.1219727826,TRUE,-2.61696932492433e-05,2e-04,5.81319370689548,-2.49149291747758,1.017,-3.91202300542815,-6.73004589338995,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,AIW-N,actual_selection,2000,0.001,20,0.001,31,24.6780758490071,0.008,1,TRUE,interior,10656.1359059652,TRUE,-2.61696932492433e-05,0.001,12.9986962949923,-5.57114752893913,7.016,-3.91202300542815,-3.70184004696294,0.693147180559945,0,TRUE,5
2000:31,AIW-N,oracle_lambda_oracle_L,2000,0.001,20,0.001,31,8.14302605093223,0.001,2,TRUE,interior,10398.8818361177,TRUE,-2.61696932492433e-05,0.001,12.9986962949923,-5.57114752893913,7.016,-3.91202300542815,-4.8105934173211,0.693147180559945,0,TRUE,5
2000:31,AIW-N,selected_lambda_oracle_L,2000,0.001,20,0.001,31,33.8876605866062,0.008,2,TRUE,interior,10651.2515552996,TRUE,-2.61696932492433e-05,0.001,12.9986962949923,-5.57114752893913,7.016,-3.91202300542815,-3.3847043253532,0.693147180559945,0,TRUE,5
2000:31,collapsed-R,actual_selection,2000,0.001,20,0.001,31,17.2111632790772,0.008,1,TRUE,interior,10649.6251120096,TRUE,-2.61696932492433e-05,0.001,12.9986962949923,-5.57114752893913,1.089,-3.91202300542815,-4.06219707783689,0.693147180559945,0,TRUE,5
2000:31,collapsed-R,oracle_lambda,2000,0.001,20,0.001,31,1,0.001,0,TRUE,interior,10402.9961999794,TRUE,-2.61696932492433e-05,0.001,12.9986962949923,-5.57114752893913,1.089,-3.91202300542815,-6.90775527898214,0.693147180559945,0,TRUE,5
2000:31,AIW-N,actual_selection,2000,0.005,20,0.001,31,29.7261376047449,0.01,1,TRUE,interior,9206.13063207965,TRUE,-2.61696932492433e-05,0.005,29.0659685344774,-12.4574645873879,6.19,-3.91202300542815,-3.51572856616217,0.693147180559945,1.6094379124341,TRUE,5
2000:31,AIW-N,oracle_lambda_oracle_L,2000,0.005,20,0.001,31,9.00618191000572,0.001,2,TRUE,interior,8930.272229798,TRUE,-2.61696932492433e-05,0.005,29.0659685344774,-12.4574645873879,6.19,-3.91202300542815,-4.70984405854973,0.693147180559945,1.6094379124341,TRUE,5
2000:31,AIW-N,selected_lambda_oracle_L,2000,0.005,20,0.001,31,40.4839127323265,0.01,2,TRUE,interior,9201.95627427205,TRUE,-2.61696932492433e-05,0.005,29.0659685344774,-12.4574645873879,6.19,-3.91202300542815,-3.20685060026677,0.693147180559945,1.6094379124341,TRUE,5
2000:31,collapsed-R,actual_selection,2000,0.005,20,0.001,31,3.29778527164571,0.008,0,TRUE,interior,9194.96607250559,TRUE,-2.61696932492433e-05,0.005,29.0659685344774,-12.4574645873879,1.26099999999999,-3.91202300542815,-5.71450416562245,0.693147180559945,1.6094379124341,TRUE,5
2000:31,collapsed-R,oracle_lambda,2000,0.005,20,0.001,31,1,0.001,0,TRUE,interior,8934.27766628875,TRUE,-2.61696932492433e-05,0.005,29.0659685344774,-12.4574645873879,1.26099999999999,-3.91202300542815,-6.90775527898214,0.693147180559945,1.6094379124341,TRUE,5
2000:31,AIW-N,actual_selection,2000,2e-04,50,0.001,31,145.831084913899,0.004,5,TRUE,interior,12621.4188556911,TRUE,-9.91924901935e-06,2e-04,5.81318742447818,-2.49141311025272,7.022,-2.99573227355399,-1.9253062797047,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,AIW-N,oracle_lambda_oracle_L,2000,2e-04,50,0.001,31,21.8581453719616,0.001,2,TRUE,interior,12503.9722483618,TRUE,-9.91924901935e-06,2e-04,5.81318742447818,-2.49141311025272,7.022,-2.99573227355399,-3.82318164100581,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,AIW-N,selected_lambda_oracle_L,2000,2e-04,50,0.001,31,89.2701547247411,0.004,2,TRUE,interior,12614.1150519689,TRUE,-9.91924901935e-06,2e-04,5.81318742447818,-2.49141311025272,7.022,-2.99573227355399,-2.41608806057022,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,collapsed-R,actual_selection,2000,2e-04,50,0.001,31,68.7284812158524,0.004,1,TRUE,interior,12610.5165656246,TRUE,-9.91924901935e-06,2e-04,5.81318742447818,-2.49141311025272,0.943999999999996,-2.99573227355399,-2.67759159192703,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,collapsed-R,oracle_lambda,2000,2e-04,50,0.001,31,8.10486351064523,0.001,0,TRUE,interior,12502.2219005681,TRUE,-9.91924901935e-06,2e-04,5.81318742447818,-2.49141311025272,0.943999999999996,-2.99573227355399,-4.81529096407877,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,AIW-N,actual_selection,2000,0.001,50,0.001,31,51.7262123734164,0.004,1,TRUE,interior,11618.1765919034,TRUE,-9.91924901935e-06,0.001,12.9986822470801,-5.57096907455925,6.84,-2.99573227355399,-2.96179061679648,0.693147180559945,0,TRUE,5
2000:31,AIW-N,oracle_lambda_oracle_L,2000,0.001,50,0.001,31,25.069872338549,0.001,2,TRUE,interior,11496.8246781916,TRUE,-9.91924901935e-06,0.001,12.9986822470801,-5.57096907455925,6.84,-2.99573227355399,-3.68608845902478,0.693147180559945,0,TRUE,5
2000:31,AIW-N,selected_lambda_oracle_L,2000,0.001,50,0.001,31,64.6722456587376,0.004,2,TRUE,interior,11614.561213355,TRUE,-9.91924901935e-06,0.001,12.9986822470801,-5.57096907455925,6.84,-2.99573227355399,-2.73842313923496,0.693147180559945,0,TRUE,5
2000:31,collapsed-R,actual_selection,2000,0.001,50,0.001,31,42.8552951545116,0.004,1,TRUE,interior,11611.9480842102,TRUE,-9.91924901935e-06,0.001,12.9986822470801,-5.57096907455925,1.47399999999999,-2.99573227355399,-3.14992606737204,0.693147180559945,0,TRUE,5
2000:31,collapsed-R,oracle_lambda,2000,0.001,50,0.001,31,12.5814861523741,0.001,0,TRUE,interior,11495.7653513107,TRUE,-9.91924901935e-06,0.001,12.9986822470801,-5.57096907455925,1.47399999999999,-2.99573227355399,-4.3755288985686,0.693147180559945,0,TRUE,5
2000:31,AIW-N,actual_selection,2000,0.005,50,0.001,31,48.5552725302781,0.004,1,TRUE,interior,10177.1259482471,TRUE,-9.91924901935e-06,0.005,29.0659371223909,-12.4570655512636,6.179,-2.99573227355399,-3.02505249013563,0.693147180559945,1.6094379124341,TRUE,5
2000:31,AIW-N,oracle_lambda_oracle_L,2000,0.005,50,0.001,31,24.7708825192705,0.001,2,TRUE,interior,10052.2038671575,TRUE,-9.91924901935e-06,0.005,29.0659371223909,-12.4570655512636,6.179,-2.99573227355399,-3.69808640756204,0.693147180559945,1.6094379124341,TRUE,5
2000:31,AIW-N,selected_lambda_oracle_L,2000,0.005,50,0.001,31,56.9675916747142,0.004,2,TRUE,interior,10172.6201529546,TRUE,-9.91924901935e-06,0.005,29.0659371223909,-12.4570655512636,6.179,-2.99573227355399,-2.86527273995344,0.693147180559945,1.6094379124341,TRUE,5
2000:31,collapsed-R,actual_selection,2000,0.005,50,0.001,31,7.51873065397505,0.004,0,TRUE,interior,10158.1109542703,TRUE,-9.91924901935e-06,0.005,29.0659371223909,-12.4570655512636,1.281,-2.99573227355399,-4.890357951282,0.693147180559945,1.6094379124341,TRUE,5
2000:31,collapsed-R,oracle_lambda,2000,0.005,50,0.001,31,1.56284389694999,0.001,0,TRUE,interior,10049.8373799948,TRUE,-9.91924901935e-06,0.005,29.0659371223909,-12.4570655512636,1.281,-2.99573227355399,-6.46124810652287,0.693147180559945,1.6094379124341,TRUE,5
2000:31,AIW-N,actual_selection,2000,2e-04,100,0.001,31,42.5645195028726,0.002,1,TRUE,interior,13054.7615068722,TRUE,1.85623000308303e-05,2e-04,5.81319076586349,2.49145555707024,4.927,-2.30258509299405,-3.15673424825975,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,AIW-N,oracle_lambda_oracle_L,2000,2e-04,100,0.001,31,28.4521064784077,0.001,2,TRUE,interior,13009.7251467741,TRUE,1.85623000308303e-05,2e-04,5.81319076586349,2.49145555707024,4.927,-2.30258509299405,-3.55953307973042,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,AIW-N,selected_lambda_oracle_L,2000,2e-04,100,0.001,31,65.7051104976945,0.002,2,TRUE,interior,13053.4638463669,TRUE,1.85623000308303e-05,2e-04,5.81319076586349,2.49145555707024,4.927,-2.30258509299405,-2.72257857116366,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,collapsed-R,actual_selection,2000,2e-04,100,0.001,31,42.004030802383,0.002,0,TRUE,interior,13051.1212433375,TRUE,1.85623000308303e-05,2e-04,5.81319076586349,2.49145555707024,0.832000000000008,-2.30258509299405,-3.16998969381843,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,collapsed-R,oracle_lambda,2000,2e-04,100,0.001,31,12.646008651028,0.001,0,TRUE,interior,13008.3335583213,TRUE,1.85623000308303e-05,2e-04,5.81319076586349,2.49145555707024,0.832000000000008,-2.30258509299405,-4.3704136352539,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,AIW-N,actual_selection,2000,0.001,100,0.001,31,71.5153894970134,0.004,1,TRUE,interior,12024.3525799929,TRUE,1.85623000308303e-05,0.001,12.9986897186448,5.57106398852867,6.696,-2.30258509299405,-2.63784261472202,0.693147180559945,0,TRUE,5
2000:31,AIW-N,oracle_lambda_oracle_L,2000,0.001,100,0.001,31,30.4553095670138,0.001,2,TRUE,interior,11914.373891696,TRUE,1.85623000308303e-05,0.001,12.9986897186448,5.57106398852867,6.696,-2.30258509299405,-3.49149493001004,0.693147180559945,0,TRUE,5
2000:31,AIW-N,selected_lambda_oracle_L,2000,0.001,100,0.001,31,85.6863350419598,0.004,2,TRUE,interior,12021.9889574001,TRUE,1.85623000308303e-05,0.001,12.9986897186448,5.57106398852867,6.696,-2.30258509299405,-2.45706191717773,0.693147180559945,0,TRUE,5
2000:31,collapsed-R,actual_selection,2000,0.001,100,0.001,31,65.6388948546106,0.004,1,TRUE,interior,12020.0404354018,TRUE,1.85623000308303e-05,0.001,12.9986897186448,5.57106398852867,1.29199999999999,-2.30258509299405,-2.72358684936434,0.693147180559945,0,TRUE,5
2000:31,collapsed-R,oracle_lambda,2000,0.001,100,0.001,31,18.0410427915173,0.001,1,TRUE,interior,11912.6923735657,TRUE,1.85623000308303e-05,0.001,12.9986897186448,5.57106398852867,1.29199999999999,-2.30258509299405,-4.01510596161044,0.693147180559945,0,TRUE,5
2000:31,AIW-N,actual_selection,2000,0.005,100,0.001,31,64.629714808967,0.004,1,TRUE,interior,10542.6671485942,TRUE,1.85623000308303e-05,0.005,29.0659538293174,12.4572777853512,6.14800000000001,-2.30258509299405,-2.73908099238971,0.693147180559945,1.6094379124341,TRUE,5
2000:31,AIW-N,oracle_lambda_oracle_L,2000,0.005,100,0.001,31,31.8250437390474,0.001,2,TRUE,interior,10390.6052432967,TRUE,1.85623000308303e-05,0.005,29.0659538293174,12.4572777853512,6.14800000000001,-2.30258509299405,-3.44750176017834,0.693147180559945,1.6094379124341,TRUE,5
2000:31,AIW-N,selected_lambda_oracle_L,2000,0.005,100,0.001,31,76.4836666969631,0.004,2,TRUE,interior,10539.7177239566,TRUE,1.85623000308303e-05,0.005,29.0659538293174,12.4572777853512,6.14800000000001,-2.30258509299405,-2.5706780681748,0.693147180559945,1.6094379124341,TRUE,5
2000:31,collapsed-R,actual_selection,2000,0.005,100,0.001,31,15.6350165719315,0.004,0,TRUE,interior,10519.7387330104,TRUE,1.85623000308303e-05,0.005,29.0659538293174,12.4572777853512,2.37100000000002,-2.30258509299405,-4.15824222814763,0.693147180559945,1.6094379124341,TRUE,5
2000:31,collapsed-R,oracle_lambda,2000,0.005,100,0.001,31,4.04248744182737,0.001,0,TRUE,interior,10385.19156339,TRUE,1.85623000308303e-05,0.005,29.0659538293174,12.4572777853512,2.37100000000002,-2.30258509299405,-5.51089507305405,0.693147180559945,1.6094379124341,TRUE,5
2000:31,AIW-N,actual_selection,2000,2e-04,200,0.001,31,524.815350962471,0.002,5,TRUE,interior,13357.88056563,TRUE,7.9955934494641e-06,2e-04,5.81318668080189,2.49140366297067,5.473,-1.6094379124341,-0.64470879070828,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,AIW-N,oracle_lambda_oracle_L,2000,2e-04,200,0.001,31,65.5598015684146,0.001,2,TRUE,interior,13350.8012162253,TRUE,7.9955934494641e-06,2e-04,5.81318668080189,2.49140366297067,5.473,-1.6094379124341,-2.72479255182838,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,AIW-N,selected_lambda_oracle_L,2000,2e-04,200,0.001,31,65.5598015684146,0.001,2,TRUE,interior,13350.8012162253,TRUE,7.9955934494641e-06,2e-04,5.81318668080189,2.49140366297067,5.473,-1.6094379124341,-2.72479255182838,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,collapsed-R,actual_selection,2000,2e-04,200,0.001,31,44.1790074784573,0.001,0,TRUE,interior,13345.8659118488,TRUE,7.9955934494641e-06,2e-04,5.81318668080189,2.49140366297067,0.853999999999971,-1.6094379124341,-3.11950554664638,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,collapsed-R,oracle_lambda,2000,2e-04,200,0.001,31,44.1790074784573,0.001,0,TRUE,interior,13345.8659118488,TRUE,7.9955934494641e-06,2e-04,5.81318668080189,2.49140366297067,0.853999999999971,-1.6094379124341,-3.11950554664638,0.693147180559945,-1.6094379124341,TRUE,5
2000:31,AIW-N,actual_selection,2000,0.001,200,0.001,31,191.87536350883,0.002,5,TRUE,interior,12724.0123160103,TRUE,7.9955934494641e-06,0.001,12.9986805841694,5.57094794979439,7.75400000000001,-1.6094379124341,-1.65090926613391,0.693147180559945,0,TRUE,5
2000:31,AIW-N,oracle_lambda_oracle_L,2000,0.001,200,0.001,31,85.4463027289898,0.001,2,TRUE,interior,12698.5465872758,TRUE,7.9955934494641e-06,0.001,12.9986805841694,5.57094794979439,7.75400000000001,-1.6094379124341,-2.45986713859549,0.693147180559945,0,TRUE,5
2000:31,AIW-N,selected_lambda_oracle_L,2000,0.001,200,0.001,31,153.142925632035,0.002,2,TRUE,interior,12721.6175367405,TRUE,7.9955934494641e-06,0.001,12.9986805841694,5.57094794979439,7.75400000000001,-1.6094379124341,-1.87638363918269,0.693147180559945,0,TRUE,5
2000:31,collapsed-R,actual_selection,2000,0.001,200,0.001,31,132.358329037259,0.002,1,TRUE,interior,12719.6051070997,TRUE,7.9955934494641e-06,0.001,12.9986805841694,5.57094794979439,1.43600000000004,-1.6094379124341,-2.02224242038693,0.693147180559945,0,TRUE,5
